# Solver information
# Time        	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
2.1662        	DICPCG	2.831460e-02	1.354870e-03	5	true
2.1663        	DICPCG	2.410160e-02	1.116100e-03	6	true
2.1664        	DICPCG	2.350270e-02	1.085670e-03	6	true
2.1665        	DICPCG	2.289410e-02	1.100010e-03	6	true
2.1666        	DICPCG	2.419170e-02	1.126120e-03	6	true
2.1667        	DICPCG	2.601220e-02	1.128210e-03	6	true
2.1668        	DICPCG	2.577470e-02	1.087850e-03	6	true
2.1669        	DICPCG	3.113750e-02	1.438500e-03	5	true
2.167         	DICPCG	2.631110e-02	1.090340e-03	6	true
2.1671        	DICPCG	2.626780e-02	1.193150e-03	5	true
2.1672        	DICPCG	2.444160e-02	1.213320e-03	5	true
2.1673        	DICPCG	2.525210e-02	1.009270e-03	6	true
2.1674        	DICPCG	2.933160e-02	1.310420e-03	5	true
2.1675        	DICPCG	2.561310e-02	1.076330e-03	6	true
2.1676        	DICPCG	2.667650e-02	1.130480e-03	6	true
2.1677        	DICPCG	2.358180e-02	1.172880e-03	6	true
2.1678        	DICPCG	2.524110e-02	1.128170e-03	5	true
2.1679        	DICPCG	2.297000e-02	1.032090e-03	6	true
2.168         	DICPCG	2.399120e-02	1.021590e-03	6	true
2.1681        	DICPCG	2.179220e-02	1.071400e-03	7	true
2.1682        	DICPCG	2.076130e-02	1.032230e-03	6	true
2.1683        	DICPCG	2.343650e-02	1.072340e-03	6	true
2.1684        	DICPCG	2.157260e-02	9.771140e-04	7	true
2.1685        	DICPCG	2.510440e-02	1.172550e-03	6	true
2.1686        	DICPCG	2.317420e-02	1.101010e-03	6	true
2.1687        	DICPCG	2.633370e-02	1.293680e-03	5	true
2.1688        	DICPCG	2.623800e-02	1.224300e-03	5	true
2.1689        	DICPCG	2.581890e-02	1.185160e-03	5	true
2.169         	DICPCG	2.660730e-02	1.328830e-03	5	true
2.1691        	DICPCG	2.422000e-02	1.082800e-03	6	true
2.1692        	DICPCG	2.593130e-02	1.225290e-03	5	true
2.1693        	DICPCG	2.572960e-02	1.199790e-03	5	true
2.1694        	DICPCG	2.260960e-02	9.569510e-04	7	true
2.1695        	DICPCG	2.080100e-02	1.014070e-03	7	true
2.1696        	DICPCG	2.246160e-02	1.051610e-03	6	true
2.1697        	DICPCG	2.369880e-02	1.099170e-03	5	true
2.1698        	DICPCG	2.090980e-02	1.007180e-03	7	true
2.1699        	DICPCG	2.471510e-02	1.110000e-03	6	true
2.17          	DICPCG	3.051270e-02	1.292920e-03	5	true
2.1701        	DICPCG	2.317610e-02	1.113640e-03	5	true
2.1702        	DICPCG	2.386720e-02	1.172120e-03	6	true
2.1703        	DICPCG	2.428020e-02	1.193720e-03	6	true
2.1704        	DICPCG	2.640850e-02	1.315680e-03	5	true
2.1705        	DICPCG	2.351640e-02	1.144500e-03	7	true
2.1706        	DICPCG	2.145270e-02	9.077090e-04	7	true
2.1707        	DICPCG	2.123370e-02	1.029330e-03	6	true
2.1708        	DICPCG	2.055430e-02	8.629730e-04	7	true
2.1709        	DICPCG	2.553220e-02	1.180630e-03	6	true
2.171         	DICPCG	2.347630e-02	1.110250e-03	6	true
2.1711        	DICPCG	2.292600e-02	1.081200e-03	6	true
2.1712        	DICPCG	2.405680e-02	1.012380e-03	7	true
2.1713        	DICPCG	2.602380e-02	1.166720e-03	6	true
2.1714        	DICPCG	2.476410e-02	1.200060e-03	5	true
2.1715        	DICPCG	2.248710e-02	1.090990e-03	6	true
2.1716        	DICPCG	2.556700e-02	1.188380e-03	6	true
2.1717        	DICPCG	2.144300e-02	9.322350e-04	7	true
2.1718        	DICPCG	2.969970e-02	1.295930e-03	5	true
2.1719        	DICPCG	2.235200e-02	1.014840e-03	7	true
2.172         	DICPCG	2.747000e-02	1.293930e-03	5	true
2.1721        	DICPCG	2.449780e-02	1.104190e-03	5	true
2.1722        	DICPCG	2.768010e-02	1.336250e-03	5	true
2.1723        	DICPCG	2.683320e-02	1.172070e-03	6	true
2.1724        	DICPCG	2.705450e-02	1.352100e-03	5	true
2.1725        	DICPCG	2.818380e-02	1.274430e-03	5	true
2.1726        	DICPCG	2.075440e-02	7.628700e-04	8	true
2.1727        	DICPCG	2.756650e-02	1.340090e-03	6	true
2.1728        	DICPCG	2.867140e-02	1.299860e-03	5	true
2.1729        	DICPCG	2.449720e-02	1.147490e-03	6	true
2.173         	DICPCG	2.467660e-02	1.190670e-03	6	true
2.1731        	DICPCG	2.674970e-02	1.205170e-03	6	true
2.1732        	DICPCG	2.440710e-02	9.494630e-04	7	true
2.1733        	DICPCG	2.621120e-02	1.231550e-03	5	true
2.1734        	DICPCG	2.506920e-02	1.162300e-03	6	true
2.1735        	DICPCG	2.667690e-02	1.329020e-03	6	true
2.1736        	DICPCG	2.402980e-02	1.132610e-03	7	true
2.1737        	DICPCG	2.210880e-02	1.041010e-03	7	true
2.1738        	DICPCG	2.693070e-02	1.178120e-03	6	true
2.1739        	DICPCG	2.609800e-02	1.205350e-03	6	true
2.174         	DICPCG	2.645600e-02	1.246210e-03	6	true
2.1741        	DICPCG	2.700710e-02	1.299870e-03	6	true
2.1742        	DICPCG	2.459630e-02	1.135410e-03	7	true
2.1743        	DICPCG	2.445160e-02	1.139510e-03	6	true
2.1744        	DICPCG	2.597900e-02	1.225300e-03	6	true
2.1745        	DICPCG	2.899930e-02	1.405640e-03	5	true
2.1746        	DICPCG	2.842480e-02	1.196020e-03	6	true
2.1747        	DICPCG	2.339930e-02	9.563080e-04	8	true
2.1748        	DICPCG	2.722880e-02	1.302390e-03	6	true
2.1749        	DICPCG	3.150200e-02	1.316490e-03	5	true
2.175         	DICPCG	2.629470e-02	1.183160e-03	7	true
2.1751        	DICPCG	2.381150e-02	1.065980e-03	7	true
2.1752        	DICPCG	2.787650e-02	1.292330e-03	6	true
2.1753        	DICPCG	2.234640e-02	1.024350e-03	7	true
2.1754        	DICPCG	2.505670e-02	1.012390e-03	6	true
2.1755        	DICPCG	2.220860e-02	1.062740e-03	7	true
2.1756        	DICPCG	2.439150e-02	1.176870e-03	7	true
2.1757        	DICPCG	2.529540e-02	1.145020e-03	6	true
2.1758        	DICPCG	2.233160e-02	1.072120e-03	7	true
2.1759        	DICPCG	2.373800e-02	1.144460e-03	7	true
2.176         	DICPCG	2.566440e-02	1.171260e-03	6	true
2.1761        	DICPCG	2.474440e-02	1.031430e-03	6	true
2.1762        	DICPCG	2.150100e-02	1.017910e-03	7	true
2.1763        	DICPCG	2.187430e-02	9.345430e-04	7	true
2.1764        	DICPCG	2.293460e-02	1.133630e-03	7	true
2.1765        	DICPCG	2.394380e-02	1.167260e-03	6	true
2.1766        	DICPCG	3.004500e-02	1.266940e-03	6	true
2.1767        	DICPCG	2.256480e-02	1.067000e-03	7	true
2.1768        	DICPCG	2.318870e-02	1.095230e-03	7	true
2.1769        	DICPCG	2.440930e-02	1.176980e-03	7	true
2.177         	DICPCG	2.772330e-02	1.231280e-03	5	true
2.1771        	DICPCG	2.561240e-02	1.064650e-03	6	true
2.1772        	DICPCG	2.695610e-02	1.180920e-03	6	true
2.1773        	DICPCG	2.269140e-02	9.602200e-04	7	true
2.1774        	DICPCG	2.480410e-02	1.182850e-03	6	true
2.1775        	DICPCG	2.439530e-02	1.069830e-03	7	true
2.1776        	DICPCG	2.932300e-02	1.442680e-03	5	true
2.1777        	DICPCG	2.756930e-02	1.143160e-03	6	true
2.1778        	DICPCG	2.260680e-02	1.121350e-03	6	true
2.1779        	DICPCG	2.103600e-02	9.538230e-04	7	true
2.178         	DICPCG	2.325940e-02	1.038630e-03	6	true
2.1781        	DICPCG	2.017600e-02	9.764410e-04	7	true
2.1782        	DICPCG	2.086260e-02	9.967830e-04	7	true
2.1783        	DICPCG	2.229380e-02	1.015940e-03	7	true
2.1784        	DICPCG	2.362590e-02	1.004010e-03	6	true
2.1785        	DICPCG	2.414390e-02	9.988940e-04	7	true
2.1786        	DICPCG	2.385980e-02	1.127380e-03	6	true
2.1787        	DICPCG	2.200750e-02	1.041750e-03	7	true
2.1788        	DICPCG	2.584930e-02	1.082260e-03	6	true
2.1789        	DICPCG	2.418230e-02	1.185730e-03	6	true
2.179         	DICPCG	2.362280e-02	1.099090e-03	6	true
2.1791        	DICPCG	2.705460e-02	1.121250e-03	6	true
2.1792        	DICPCG	2.061610e-02	9.896420e-04	6	true
2.1793        	DICPCG	2.287530e-02	1.045860e-03	6	true
2.1794        	DICPCG	2.341390e-02	1.011130e-03	7	true
2.1795        	DICPCG	2.539010e-02	1.251870e-03	5	true
2.1796        	DICPCG	2.467000e-02	1.136350e-03	6	true
2.1797        	DICPCG	2.302780e-02	1.085530e-03	6	true
2.1798        	DICPCG	2.337520e-02	9.849390e-04	7	true
2.1799        	DICPCG	2.375520e-02	1.036230e-03	6	true
2.18          	DICPCG	2.246570e-02	1.115260e-03	6	true
2.1801        	DICPCG	3.165930e-02	1.328950e-03	5	true
2.1802        	DICPCG	2.485260e-02	1.126770e-03	6	true
2.1803        	DICPCG	2.162270e-02	9.655050e-04	7	true
2.1804        	DICPCG	2.322940e-02	1.099060e-03	6	true
2.1805        	DICPCG	2.383370e-02	9.904760e-04	6	true
2.1806        	DICPCG	2.296430e-02	1.009930e-03	6	true
2.1807        	DICPCG	2.317570e-02	1.023340e-03	7	true
2.1808        	DICPCG	2.143380e-02	1.069570e-03	6	true
2.1809        	DICPCG	2.630330e-02	1.296590e-03	5	true
2.181         	DICPCG	2.438630e-02	1.133690e-03	6	true
2.1811        	DICPCG	2.348410e-02	1.099190e-03	7	true
2.1812        	DICPCG	2.357850e-02	1.027710e-03	6	true
2.1813        	DICPCG	2.284540e-02	1.057130e-03	6	true
2.1814        	DICPCG	2.185100e-02	1.000810e-03	7	true
2.1815        	DICPCG	2.346330e-02	1.021060e-03	7	true
2.1816        	DICPCG	2.275340e-02	9.510540e-04	7	true
2.1817        	DICPCG	2.281710e-02	1.123180e-03	6	true
2.1818        	DICPCG	2.257580e-02	1.079750e-03	6	true
2.1819        	DICPCG	1.992070e-02	9.374170e-04	7	true
2.182         	DICPCG	2.466410e-02	1.167780e-03	6	true
2.1821        	DICPCG	2.284550e-02	1.117980e-03	6	true
2.1822        	DICPCG	2.256360e-02	9.537920e-04	7	true
2.1823        	DICPCG	2.368800e-02	9.893200e-04	7	true
2.1824        	DICPCG	2.274680e-02	1.070730e-03	6	true
2.1825        	DICPCG	1.980830e-02	9.392170e-04	7	true
2.1826        	DICPCG	2.493320e-02	1.084650e-03	6	true
2.1827        	DICPCG	2.370180e-02	1.087700e-03	6	true
2.1828        	DICPCG	2.306610e-02	9.707770e-04	7	true
2.1829        	DICPCG	2.544120e-02	1.161490e-03	6	true
2.183         	DICPCG	2.508340e-02	1.009330e-03	6	true
2.1831        	DICPCG	2.662970e-02	1.228950e-03	6	true
2.1832        	DICPCG	2.578650e-02	1.134540e-03	7	true
2.1833        	DICPCG	2.566500e-02	1.247830e-03	5	true
2.1834        	DICPCG	2.181600e-02	1.075730e-03	6	true
2.1835        	DICPCG	2.419550e-02	1.137410e-03	6	true
2.1836        	DICPCG	2.533230e-02	1.231600e-03	6	true
2.1837        	DICPCG	2.341650e-02	1.069890e-03	7	true
2.1838        	DICPCG	2.227670e-02	1.052230e-03	6	true
2.1839        	DICPCG	2.033250e-02	9.593720e-04	7	true
2.184         	DICPCG	2.146050e-02	9.422860e-04	7	true
2.1841        	DICPCG	2.090540e-02	9.448000e-04	7	true
2.1842        	DICPCG	2.584640e-02	1.087270e-03	6	true
2.1843        	DICPCG	2.348980e-02	1.116200e-03	6	true
2.1844        	DICPCG	2.357380e-02	1.156270e-03	6	true
2.1845        	DICPCG	2.738460e-02	1.059990e-03	6	true
2.1846        	DICPCG	2.565220e-02	1.173070e-03	6	true
2.1847        	DICPCG	2.355060e-02	9.824500e-04	7	true
2.1848        	DICPCG	2.630720e-02	1.096880e-03	6	true
2.1849        	DICPCG	2.523200e-02	1.244940e-03	6	true
2.185         	DICPCG	2.423200e-02	1.169600e-03	6	true
2.1851        	DICPCG	2.679100e-02	1.182480e-03	6	true
2.1852        	DICPCG	2.418640e-02	1.160880e-03	6	true
2.1853        	DICPCG	2.619020e-02	1.160740e-03	6	true
2.1854        	DICPCG	2.833680e-02	1.392460e-03	5	true
2.1855        	DICPCG	3.000370e-02	1.332830e-03	5	true
2.1856        	DICPCG	2.288050e-02	1.043690e-03	7	true
2.1857        	DICPCG	2.160130e-02	9.536140e-04	7	true
2.1858        	DICPCG	2.293270e-02	1.023310e-03	7	true
2.1859        	DICPCG	2.301370e-02	9.446450e-04	7	true
2.186         	DICPCG	2.525190e-02	1.261620e-03	5	true
2.1861        	DICPCG	2.493090e-02	1.197340e-03	6	true
2.1862        	DICPCG	2.290280e-02	1.041530e-03	6	true
2.1863        	DICPCG	2.815350e-02	1.131170e-03	6	true
2.1864        	DICPCG	2.323100e-02	9.983020e-04	7	true
2.1865        	DICPCG	2.419440e-02	1.121380e-03	6	true
2.1866        	DICPCG	2.794070e-02	1.282880e-03	5	true
2.1867        	DICPCG	2.260420e-02	1.080030e-03	6	true
2.1868        	DICPCG	2.638950e-02	1.133870e-03	6	true
2.1869        	DICPCG	2.667830e-02	1.141020e-03	6	true
2.187         	DICPCG	2.350840e-02	1.126500e-03	6	true
2.1871        	DICPCG	2.748660e-02	1.210840e-03	6	true
2.1872        	DICPCG	2.268200e-02	9.510220e-04	7	true
2.1873        	DICPCG	2.714290e-02	1.169850e-03	5	true
2.1874        	DICPCG	2.875360e-02	1.210300e-03	6	true
2.1875        	DICPCG	2.662090e-02	1.259250e-03	6	true
2.1876        	DICPCG	2.271430e-02	1.129570e-03	6	true
2.1877        	DICPCG	2.579400e-02	1.240000e-03	5	true
2.1878        	DICPCG	2.637880e-02	1.312060e-03	5	true
2.1879        	DICPCG	2.391950e-02	1.147370e-03	6	true
2.188         	DICPCG	2.378290e-02	1.122390e-03	6	true
2.1881        	DICPCG	2.506520e-02	1.134540e-03	6	true
2.1882        	DICPCG	2.399000e-02	1.091550e-03	6	true
2.1883        	DICPCG	2.360080e-02	9.915920e-04	7	true
2.1884        	DICPCG	2.381930e-02	1.037760e-03	6	true
2.1885        	DICPCG	2.486820e-02	1.130260e-03	6	true
2.1886        	DICPCG	3.021810e-02	1.330220e-03	5	true
2.1887        	DICPCG	2.389260e-02	1.071360e-03	6	true
2.1888        	DICPCG	2.779040e-02	1.099900e-03	6	true
2.1889        	DICPCG	2.475660e-02	1.133130e-03	6	true
2.189         	DICPCG	2.485720e-02	1.147590e-03	6	true
2.1891        	DICPCG	2.880940e-02	1.222760e-03	6	true
2.1892        	DICPCG	3.184020e-02	1.335970e-03	5	true
2.1893        	DICPCG	2.867680e-02	1.403560e-03	5	true
2.1894        	DICPCG	2.655130e-02	1.124240e-03	6	true
2.1895        	DICPCG	2.668640e-02	1.124320e-03	6	true
2.1896        	DICPCG	2.238100e-02	1.077780e-03	6	true
2.1897        	DICPCG	2.353260e-02	1.009090e-03	6	true
2.1898        	DICPCG	2.053180e-02	8.908590e-04	7	true
2.1899        	DICPCG	2.221080e-02	1.080480e-03	6	true
2.19          	DICPCG	2.308800e-02	1.031690e-03	6	true
2.1901        	DICPCG	2.505080e-02	1.048190e-03	6	true
2.1902        	DICPCG	2.064710e-02	9.464960e-04	7	true
2.1903        	DICPCG	2.066900e-02	9.491230e-04	7	true
2.1904        	DICPCG	2.360430e-02	1.022150e-03	6	true
2.1905        	DICPCG	2.687200e-02	1.291320e-03	5	true
2.1906        	DICPCG	2.326370e-02	9.993220e-04	7	true
2.1907        	DICPCG	2.687550e-02	1.294280e-03	5	true
2.1908        	DICPCG	3.071270e-02	1.338830e-03	5	true
2.1909        	DICPCG	2.303420e-02	1.063720e-03	6	true
2.191         	DICPCG	2.875490e-02	1.283520e-03	6	true
2.1911        	DICPCG	2.805010e-02	1.353740e-03	6	true
2.1912        	DICPCG	2.448180e-02	1.205670e-03	6	true
2.1913        	DICPCG	2.485000e-02	1.203650e-03	6	true
2.1914        	DICPCG	2.719690e-02	1.357530e-03	5	true
2.1915        	DICPCG	2.490210e-02	1.231960e-03	5	true
2.1916        	DICPCG	2.588130e-02	1.083370e-03	6	true
2.1917        	DICPCG	2.337480e-02	1.113350e-03	6	true
2.1918        	DICPCG	2.746140e-02	1.343910e-03	5	true
2.1919        	DICPCG	2.491190e-02	1.102480e-03	6	true
2.192         	DICPCG	2.238030e-02	1.010680e-03	6	true
2.1921        	DICPCG	2.078600e-02	9.677180e-04	7	true
2.1922        	DICPCG	2.926870e-02	1.229140e-03	5	true
2.1923        	DICPCG	2.634010e-02	1.093310e-03	6	true
2.1924        	DICPCG	2.470300e-02	1.207760e-03	6	true
2.1925        	DICPCG	2.245830e-02	1.063170e-03	6	true
2.1926        	DICPCG	1.986390e-02	9.418720e-04	7	true
2.1927        	DICPCG	2.410520e-02	1.132240e-03	6	true
2.1928        	DICPCG	2.316170e-02	1.047270e-03	6	true
2.1929        	DICPCG	2.378520e-02	1.016080e-03	6	true
2.193         	DICPCG	2.525730e-02	1.202520e-03	6	true
2.1931        	DICPCG	2.440620e-02	1.046890e-03	6	true
2.1932        	DICPCG	2.374730e-02	1.055940e-03	6	true
2.1933        	DICPCG	3.051560e-02	1.270170e-03	5	true
2.1934        	DICPCG	2.176390e-02	9.924460e-04	6	true
2.1935        	DICPCG	2.141810e-02	1.038080e-03	6	true
2.1936        	DICPCG	2.604540e-02	1.251140e-03	5	true
2.1937        	DICPCG	2.550420e-02	1.193510e-03	5	true
2.1938        	DICPCG	2.194340e-02	1.031290e-03	6	true
2.1939        	DICPCG	2.350780e-02	1.094430e-03	6	true
2.194         	DICPCG	2.337660e-02	1.058000e-03	6	true
2.1941        	DICPCG	2.422720e-02	9.636090e-04	6	true
2.1942        	DICPCG	2.352810e-02	1.085260e-03	6	true
2.1943        	DICPCG	2.345330e-02	1.019390e-03	6	true
2.1944        	DICPCG	2.456120e-02	1.172730e-03	5	true
2.1945        	DICPCG	2.367400e-02	1.148060e-03	6	true
2.1946        	DICPCG	2.355890e-02	1.096520e-03	6	true
2.1947        	DICPCG	2.676660e-02	1.283820e-03	5	true
2.1948        	DICPCG	2.211550e-02	1.013120e-03	6	true
2.1949        	DICPCG	2.327460e-02	9.583240e-04	8	true
2.195         	DICPCG	2.202270e-02	9.908290e-04	6	true
2.1951        	DICPCG	2.302310e-02	1.036430e-03	6	true
2.1952        	DICPCG	2.296180e-02	9.860630e-04	6	true
2.1953        	DICPCG	2.271330e-02	1.043150e-03	6	true
2.1954        	DICPCG	2.293470e-02	1.144910e-03	5	true
2.1955        	DICPCG	2.381460e-02	1.107810e-03	6	true
2.1956        	DICPCG	2.123840e-02	9.382430e-04	7	true
2.1957        	DICPCG	2.142390e-02	9.834650e-04	6	true
2.1958        	DICPCG	2.010900e-02	9.103540e-04	7	true
2.1959        	DICPCG	2.265340e-02	9.879260e-04	6	true
2.196         	DICPCG	2.380360e-02	1.022560e-03	6	true
2.1961        	DICPCG	2.383530e-02	1.133580e-03	5	true
2.1962        	DICPCG	1.946080e-02	9.063270e-04	7	true
2.1963        	DICPCG	2.159430e-02	1.014310e-03	6	true
2.1964        	DICPCG	2.278620e-02	1.081390e-03	6	true
2.1965        	DICPCG	2.141070e-02	1.062300e-03	6	true
2.1966        	DICPCG	1.880680e-02	8.759620e-04	7	true
2.1967        	DICPCG	2.434040e-02	1.104800e-03	6	true
2.1968        	DICPCG	2.369780e-02	1.077830e-03	6	true
2.1969        	DICPCG	2.032840e-02	8.477560e-04	7	true
2.197         	DICPCG	2.647950e-02	1.159360e-03	5	true
2.1971        	DICPCG	2.136190e-02	8.858410e-04	7	true
2.1972        	DICPCG	2.075260e-02	9.722190e-04	6	true
2.1973        	DICPCG	1.877840e-02	8.796020e-04	7	true
2.1974        	DICPCG	2.458010e-02	1.163940e-03	5	true
2.1975        	DICPCG	1.967450e-02	9.380620e-04	7	true
2.1976        	DICPCG	2.458740e-02	9.948490e-04	6	true
2.1977        	DICPCG	2.604900e-02	1.140010e-03	6	true
2.1978        	DICPCG	2.340800e-02	1.108550e-03	5	true
2.1979        	DICPCG	2.347740e-02	1.011070e-03	6	true
2.198         	DICPCG	2.171740e-02	9.496490e-04	6	true
2.1981        	DICPCG	2.169190e-02	1.062360e-03	6	true
2.1982        	DICPCG	2.189020e-02	1.019150e-03	6	true
2.1983        	DICPCG	2.309900e-02	1.061880e-03	6	true
2.1984        	DICPCG	2.089510e-02	1.026670e-03	6	true
2.1985        	DICPCG	2.084500e-02	8.952780e-04	7	true
2.1986        	DICPCG	1.987660e-02	9.148570e-04	7	true
2.1987        	DICPCG	2.505290e-02	1.214580e-03	5	true
2.1988        	DICPCG	2.643690e-02	1.198160e-03	5	true
2.1989        	DICPCG	2.476410e-02	1.212510e-03	5	true
2.199         	DICPCG	2.394120e-02	1.110610e-03	7	true
2.1991        	DICPCG	2.386910e-02	1.174540e-03	5	true
2.1992        	DICPCG	2.221730e-02	1.019690e-03	6	true
2.1993        	DICPCG	2.122010e-02	1.043560e-03	6	true
2.1994        	DICPCG	2.315220e-02	1.094360e-03	6	true
2.1995        	DICPCG	2.348320e-02	9.848720e-04	6	true
2.1996        	DICPCG	2.721690e-02	1.225140e-03	5	true
2.1997        	DICPCG	2.264010e-02	9.917170e-04	7	true
2.1998        	DICPCG	2.389310e-02	1.130770e-03	6	true
2.1999        	DICPCG	2.408070e-02	1.195520e-03	5	true
2.2           	DICPCG	2.202320e-02	9.429100e-04	6	true
2.2001        	DICPCG	2.188660e-02	1.078230e-03	5	true
2.2002        	DICPCG	2.385940e-02	1.162850e-03	6	true
2.2003        	DICPCG	2.547970e-02	1.141000e-03	6	true
2.2004        	DICPCG	2.457780e-02	1.189520e-03	5	true
2.2005        	DICPCG	2.508990e-02	1.212670e-03	5	true
2.2006        	DICPCG	2.516960e-02	1.163580e-03	6	true
2.2007        	DICPCG	2.677930e-02	1.140320e-03	5	true
2.2008        	DICPCG	2.547180e-02	1.105010e-03	6	true
2.2009        	DICPCG	2.173250e-02	1.007270e-03	6	true
2.201         	DICPCG	2.600910e-02	1.267820e-03	6	true
2.2011        	DICPCG	2.738690e-02	1.074990e-03	5	true
2.2012        	DICPCG	2.449710e-02	1.133900e-03	5	true
2.2013        	DICPCG	2.553220e-02	1.184010e-03	6	true
2.2014        	DICPCG	2.451780e-02	9.709420e-04	6	true
2.2015        	DICPCG	2.316610e-02	1.152920e-03	5	true
2.2016        	DICPCG	2.755110e-02	1.090200e-03	5	true
2.2017        	DICPCG	2.337690e-02	1.122770e-03	6	true
2.2018        	DICPCG	2.288570e-02	1.028920e-03	6	true
2.2019        	DICPCG	2.263800e-02	9.395430e-04	6	true
2.202         	DICPCG	2.562410e-02	1.237330e-03	5	true
2.2021        	DICPCG	2.085690e-02	1.008710e-03	6	true
2.2022        	DICPCG	2.434160e-02	1.092120e-03	6	true
2.2023        	DICPCG	2.541570e-02	1.226920e-03	5	true
2.2024        	DICPCG	2.363210e-02	1.138850e-03	5	true
2.2025        	DICPCG	2.222940e-02	1.016890e-03	6	true
2.2026        	DICPCG	2.616370e-02	1.261310e-03	5	true
2.2027        	DICPCG	2.334200e-02	1.140320e-03	5	true
2.2028        	DICPCG	2.178920e-02	9.330300e-04	6	true
2.2029        	DICPCG	2.457700e-02	1.137640e-03	5	true
2.203         	DICPCG	2.411010e-02	1.147550e-03	6	true
2.2031        	DICPCG	2.262510e-02	9.817150e-04	6	true
2.2032        	DICPCG	2.198150e-02	1.006580e-03	6	true
2.2033        	DICPCG	2.337580e-02	1.077860e-03	5	true
2.2034        	DICPCG	2.715030e-02	1.139600e-03	5	true
2.2035        	DICPCG	3.007510e-02	1.189280e-03	5	true
2.2036        	DICPCG	2.372240e-02	1.183900e-03	5	true
2.2037        	DICPCG	2.550010e-02	1.241560e-03	5	true
2.2038        	DICPCG	2.318610e-02	1.080680e-03	6	true
2.2039        	DICPCG	2.935530e-02	1.210480e-03	5	true
2.204         	DICPCG	2.632030e-02	1.123730e-03	5	true
2.2041        	DICPCG	2.036620e-02	8.809110e-04	7	true
2.2042        	DICPCG	2.377960e-02	1.110510e-03	5	true
2.2043        	DICPCG	2.146950e-02	1.073070e-03	5	true
2.2044        	DICPCG	2.239960e-02	1.031100e-03	6	true
2.2045        	DICPCG	2.678630e-02	1.184090e-03	5	true
2.2046        	DICPCG	2.096360e-02	9.878140e-04	6	true
2.2047        	DICPCG	2.049470e-02	1.014920e-03	6	true
2.2048        	DICPCG	2.271130e-02	1.057890e-03	6	true
2.2049        	DICPCG	2.207260e-02	8.867950e-04	8	true
2.205         	DICPCG	2.061170e-02	8.833640e-04	7	true
2.2051        	DICPCG	2.239500e-02	1.097880e-03	5	true
2.2052        	DICPCG	2.279380e-02	9.725000e-04	6	true
2.2053        	DICPCG	2.271770e-02	9.860840e-04	6	true
2.2054        	DICPCG	2.229330e-02	1.112740e-03	5	true
2.2055        	DICPCG	2.198740e-02	9.740590e-04	6	true
2.2056        	DICPCG	2.845760e-02	1.336470e-03	5	true
2.2057        	DICPCG	2.313650e-02	1.088510e-03	5	true
2.2058        	DICPCG	2.338220e-02	1.163360e-03	5	true
2.2059        	DICPCG	2.538750e-02	1.085560e-03	6	true
2.206         	DICPCG	2.067030e-02	9.095420e-04	6	true
2.2061        	DICPCG	2.521290e-02	1.122070e-03	5	true
2.2062        	DICPCG	2.371870e-02	1.130860e-03	5	true
2.2063        	DICPCG	2.616580e-02	1.120390e-03	5	true
2.2064        	DICPCG	2.480000e-02	1.168860e-03	5	true
2.2065        	DICPCG	2.065690e-02	1.016740e-03	6	true
2.2066        	DICPCG	2.412140e-02	1.047740e-03	6	true
2.2067        	DICPCG	2.497650e-02	1.127250e-03	6	true
2.2068        	DICPCG	2.590180e-02	1.283400e-03	6	true
2.2069        	DICPCG	2.359820e-02	1.159250e-03	5	true
2.207         	DICPCG	2.420440e-02	1.124700e-03	6	true
2.2071        	DICPCG	2.528780e-02	1.073250e-03	6	true
2.2072        	DICPCG	2.551870e-02	1.193140e-03	6	true
2.2073        	DICPCG	2.686410e-02	1.208270e-03	5	true
2.2074        	DICPCG	2.098490e-02	8.168660e-04	8	true
2.2075        	DICPCG	2.124540e-02	9.787820e-04	6	true
2.2076        	DICPCG	2.220650e-02	1.099740e-03	6	true
2.2077        	DICPCG	2.605790e-02	1.283850e-03	5	true
2.2078        	DICPCG	2.482610e-02	1.167100e-03	5	true
2.2079        	DICPCG	2.310310e-02	1.102950e-03	5	true
2.208         	DICPCG	2.602920e-02	1.096500e-03	5	true
2.2081        	DICPCG	2.448540e-02	1.156770e-03	6	true
2.2082        	DICPCG	2.238630e-02	1.069120e-03	6	true
2.2083        	DICPCG	2.311980e-02	1.122990e-03	5	true
2.2084        	DICPCG	2.240570e-02	9.222030e-04	8	true
2.2085        	DICPCG	2.292500e-02	1.119230e-03	6	true
2.2086        	DICPCG	2.597520e-02	1.190660e-03	6	true
2.2087        	DICPCG	2.401080e-02	1.157540e-03	6	true
2.2088        	DICPCG	2.184150e-02	8.950460e-04	8	true
2.2089        	DICPCG	2.250680e-02	1.112860e-03	6	true
2.209         	DICPCG	2.767810e-02	1.243140e-03	5	true
2.2091        	DICPCG	2.495020e-02	1.197910e-03	5	true
2.2092        	DICPCG	2.427190e-02	1.106820e-03	6	true
2.2093        	DICPCG	2.434580e-02	1.204390e-03	5	true
2.2094        	DICPCG	2.297830e-02	1.085130e-03	7	true
2.2095        	DICPCG	2.568830e-02	1.272520e-03	5	true
2.2096        	DICPCG	2.474890e-02	1.146040e-03	6	true
2.2097        	DICPCG	2.576510e-02	1.204560e-03	5	true
2.2098        	DICPCG	3.190850e-02	1.520840e-03	4	true
