# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
2.0624        	smoothSolver	3.073080e-03	5.257830e-06	1	4.759190e-03	8.490780e-06	1	false	DICPCG	2.394470e-02	1.047490e-03	6	true
2.0625        	smoothSolver	3.072920e-03	5.304870e-06	1	4.752400e-03	8.446840e-06	1	false	DICPCG	2.413470e-02	1.023400e-03	6	true
2.0626        	smoothSolver	3.069690e-03	5.294980e-06	1	4.749180e-03	8.414630e-06	1	false	DICPCG	2.151350e-02	9.686250e-04	7	true
2.0627        	smoothSolver	3.072130e-03	5.298490e-06	1	4.742380e-03	8.481440e-06	1	false	DICPCG	2.255830e-02	1.103080e-03	5	true
2.0628        	smoothSolver	3.068650e-03	5.285860e-06	1	4.749080e-03	8.603110e-06	1	false	DICPCG	2.756530e-02	1.204190e-03	6	true
2.0629        	smoothSolver	3.067620e-03	5.252920e-06	1	4.743650e-03	8.608010e-06	1	false	DICPCG	2.305440e-02	9.672670e-04	6	true
2.063         	smoothSolver	3.066280e-03	5.277300e-06	1	4.737700e-03	8.519370e-06	1	false	DICPCG	2.176650e-02	1.079050e-03	6	true
2.0631        	smoothSolver	3.066980e-03	5.307150e-06	1	4.747510e-03	8.582430e-06	1	false	DICPCG	2.928580e-02	1.189230e-03	6	true
2.0632        	smoothSolver	3.067260e-03	5.266200e-06	1	4.747340e-03	8.711270e-06	1	false	DICPCG	2.539530e-02	1.197040e-03	5	true
2.0633        	smoothSolver	3.063270e-03	5.233620e-06	1	4.746840e-03	8.579480e-06	1	false	DICPCG	2.841730e-02	1.366820e-03	5	true
2.0634        	smoothSolver	3.058470e-03	5.196410e-06	1	4.746090e-03	8.641960e-06	1	false	DICPCG	2.702160e-02	1.219740e-03	6	true
2.0635        	smoothSolver	3.058030e-03	5.175820e-06	1	4.743870e-03	8.644340e-06	1	false	DICPCG	3.078180e-02	1.534200e-03	5	true
2.0636        	smoothSolver	3.056600e-03	5.204960e-06	1	4.736380e-03	8.570980e-06	1	false	DICPCG	2.388870e-02	1.152650e-03	6	true
2.0637        	smoothSolver	3.057850e-03	5.231650e-06	1	4.721320e-03	8.604360e-06	1	false	DICPCG	2.619100e-02	1.145830e-03	6	true
2.0638        	smoothSolver	3.054540e-03	5.239790e-06	1	4.712860e-03	8.528660e-06	1	false	DICPCG	2.448510e-02	1.043690e-03	6	true
2.0639        	smoothSolver	3.054000e-03	5.262180e-06	1	4.705140e-03	8.495060e-06	1	false	DICPCG	2.239790e-02	1.009220e-03	6	true
2.064         	smoothSolver	3.051070e-03	5.276720e-06	1	4.702310e-03	8.515310e-06	1	false	DICPCG	2.322850e-02	1.016280e-03	6	true
2.0641        	smoothSolver	3.051430e-03	5.287350e-06	1	4.703970e-03	8.477370e-06	1	false	DICPCG	2.515630e-02	1.118450e-03	6	true
2.0642        	smoothSolver	3.050990e-03	5.295120e-06	1	4.703730e-03	8.461330e-06	1	false	DICPCG	2.539050e-02	1.090400e-03	6	true
2.0643        	smoothSolver	3.051160e-03	5.281940e-06	1	4.702660e-03	8.441080e-06	1	false	DICPCG	2.758230e-02	1.301660e-03	5	true
2.0644        	smoothSolver	3.051020e-03	5.257860e-06	1	4.692620e-03	8.404100e-06	1	false	DICPCG	2.081300e-02	9.351850e-04	7	true
2.0645        	smoothSolver	3.050470e-03	5.260230e-06	1	4.686150e-03	8.343640e-06	1	false	DICPCG	1.944360e-02	9.275900e-04	7	true
2.0646        	smoothSolver	3.052360e-03	5.275440e-06	1	4.685880e-03	8.281570e-06	1	false	DICPCG	2.407180e-02	1.193650e-03	5	true
2.0647        	smoothSolver	3.051990e-03	5.263760e-06	1	4.677820e-03	8.153810e-06	1	false	DICPCG	2.464490e-02	1.199370e-03	5	true
2.0648        	smoothSolver	3.050190e-03	5.248760e-06	1	4.672790e-03	8.099140e-06	1	false	DICPCG	2.484470e-02	1.058190e-03	6	true
2.0649        	smoothSolver	3.048870e-03	5.270540e-06	1	4.675690e-03	8.150970e-06	1	false	DICPCG	2.462280e-02	1.166370e-03	6	true
2.065         	smoothSolver	3.047980e-03	5.292720e-06	1	4.669330e-03	8.028350e-06	1	false	DICPCG	2.742530e-02	1.312690e-03	5	true
2.0651        	smoothSolver	3.047480e-03	5.315740e-06	1	4.664780e-03	7.944910e-06	1	false	DICPCG	2.425030e-02	9.900390e-04	6	true
2.0652        	smoothSolver	3.049770e-03	5.353080e-06	1	4.677350e-03	7.977850e-06	1	false	DICPCG	2.922940e-02	1.349310e-03	5	true
2.0653        	smoothSolver	3.047220e-03	5.361470e-06	1	4.669480e-03	7.901100e-06	1	false	DICPCG	2.200430e-02	1.089580e-03	6	true
2.0654        	smoothSolver	3.050820e-03	5.387050e-06	1	4.666790e-03	7.824630e-06	1	false	DICPCG	2.316370e-02	1.101180e-03	6	true
2.0655        	smoothSolver	3.046680e-03	5.401700e-06	1	4.676300e-03	7.816720e-06	1	false	DICPCG	2.633900e-02	1.277900e-03	5	true
2.0656        	smoothSolver	3.045880e-03	5.462530e-06	1	4.670600e-03	7.732050e-06	1	false	DICPCG	2.571370e-02	1.277590e-03	5	true
2.0657        	smoothSolver	3.047230e-03	5.537790e-06	1	4.672700e-03	7.769450e-06	1	false	DICPCG	2.949150e-02	1.390450e-03	5	true
2.0658        	smoothSolver	3.042710e-03	5.503890e-06	1	4.657960e-03	7.628340e-06	1	false	DICPCG	1.989710e-02	9.895370e-04	6	true
2.0659        	smoothSolver	3.038780e-03	5.498660e-06	1	4.665370e-03	7.659150e-06	1	false	DICPCG	2.869110e-02	1.330760e-03	5	true
2.066         	smoothSolver	3.034520e-03	5.469920e-06	1	4.657580e-03	7.651730e-06	1	false	DICPCG	2.973400e-02	1.392940e-03	5	true
2.0661        	smoothSolver	3.033570e-03	5.450890e-06	1	4.660070e-03	7.752380e-06	1	false	DICPCG	2.421630e-02	1.013900e-03	6	true
2.0662        	smoothSolver	3.035820e-03	5.461210e-06	1	4.656990e-03	7.659420e-06	1	false	DICPCG	2.352320e-02	1.031190e-03	6	true
2.0663        	smoothSolver	3.036250e-03	5.376590e-06	1	4.655060e-03	7.474330e-06	1	false	DICPCG	2.571220e-02	1.232960e-03	5	true
2.0664        	smoothSolver	3.033770e-03	5.363310e-06	1	4.663800e-03	7.462320e-06	1	false	DICPCG	2.645670e-02	1.192480e-03	6	true
2.0665        	smoothSolver	3.027490e-03	5.358340e-06	1	4.654860e-03	7.295680e-06	1	false	DICPCG	1.993870e-02	8.719330e-04	7	true
2.0666        	smoothSolver	3.025320e-03	5.330600e-06	1	4.651510e-03	7.108790e-06	1	false	DICPCG	2.180510e-02	1.017560e-03	6	true
2.0667        	smoothSolver	3.025960e-03	5.360810e-06	1	4.660180e-03	7.145180e-06	1	false	DICPCG	2.577250e-02	1.276870e-03	5	true
2.0668        	smoothSolver	3.023280e-03	5.377040e-06	1	4.653500e-03	7.042290e-06	1	false	DICPCG	2.933080e-02	1.437640e-03	5	true
2.0669        	smoothSolver	3.024690e-03	5.412000e-06	1	4.645460e-03	7.032600e-06	1	false	DICPCG	2.512110e-02	1.108250e-03	6	true
2.067         	smoothSolver	3.024570e-03	5.424210e-06	1	4.638330e-03	7.009340e-06	1	false	DICPCG	2.219400e-02	1.096160e-03	6	true
2.0671        	smoothSolver	3.019710e-03	5.406280e-06	1	4.638970e-03	6.948370e-06	1	false	DICPCG	2.778760e-02	1.245530e-03	5	true
2.0672        	smoothSolver	3.019110e-03	5.368360e-06	1	4.642830e-03	6.877750e-06	1	false	DICPCG	2.300790e-02	1.017980e-03	6	true
2.0673        	smoothSolver	3.020880e-03	5.373350e-06	1	4.641830e-03	6.812950e-06	1	false	DICPCG	2.429860e-02	1.166650e-03	6	true
2.0674        	smoothSolver	3.018720e-03	5.361990e-06	1	4.643350e-03	6.704910e-06	1	false	DICPCG	2.120990e-02	1.001230e-03	6	true
2.0675        	smoothSolver	3.012650e-03	5.331980e-06	1	4.637200e-03	6.596860e-06	1	false	DICPCG	2.228240e-02	1.004830e-03	6	true
2.0676        	smoothSolver	3.014160e-03	5.323370e-06	1	4.628330e-03	6.452100e-06	1	false	DICPCG	2.208470e-02	1.005430e-03	6	true
2.0677        	smoothSolver	3.013590e-03	5.325030e-06	1	4.628660e-03	6.410430e-06	1	false	DICPCG	2.486710e-02	1.069540e-03	6	true
2.0678        	smoothSolver	3.013730e-03	5.328610e-06	1	4.622230e-03	6.262250e-06	1	false	DICPCG	2.148510e-02	9.788510e-04	6	true
2.0679        	smoothSolver	3.010440e-03	5.335940e-06	1	4.615170e-03	6.116820e-06	1	false	DICPCG	1.947250e-02	7.423270e-04	8	true
2.068         	smoothSolver	3.011410e-03	5.390830e-06	1	4.614000e-03	6.064580e-06	1	false	DICPCG	2.515520e-02	1.192780e-03	6	true
2.0681        	smoothSolver	3.009600e-03	5.392910e-06	1	4.610340e-03	5.947420e-06	1	false	DICPCG	2.124780e-02	9.032570e-04	7	true
2.0682        	smoothSolver	3.005840e-03	5.415540e-06	1	4.603310e-03	5.876380e-06	1	false	DICPCG	2.477490e-02	1.009260e-03	6	true
2.0683        	smoothSolver	3.005930e-03	5.443130e-06	1	4.606740e-03	5.800710e-06	1	false	DICPCG	2.562760e-02	1.060640e-03	6	true
2.0684        	smoothSolver	3.000840e-03	5.474210e-06	1	4.612180e-03	5.819750e-06	1	false	DICPCG	2.549170e-02	1.111010e-03	6	true
2.0685        	smoothSolver	3.002950e-03	5.488550e-06	1	4.607150e-03	5.807680e-06	1	false	DICPCG	2.460150e-02	1.203700e-03	5	true
2.0686        	smoothSolver	3.000480e-03	5.482310e-06	1	4.622380e-03	5.923050e-06	1	false	DICPCG	2.654920e-02	1.319860e-03	5	true
2.0687        	smoothSolver	3.001740e-03	5.521380e-06	1	4.614330e-03	5.880620e-06	1	false	DICPCG	1.884320e-02	9.053730e-04	6	true
2.0688        	smoothSolver	2.999360e-03	5.509200e-06	1	4.613470e-03	5.979060e-06	1	false	DICPCG	2.054160e-02	9.481950e-04	7	true
2.0689        	smoothSolver	3.000900e-03	5.510960e-06	1	4.610830e-03	5.904390e-06	1	false	DICPCG	2.220280e-02	1.090160e-03	6	true
2.069         	smoothSolver	3.002050e-03	5.511150e-06	1	4.612270e-03	5.951280e-06	1	false	DICPCG	2.502530e-02	1.045370e-03	6	true
2.0691        	smoothSolver	2.994870e-03	5.477680e-06	1	4.614310e-03	6.001590e-06	1	false	DICPCG	2.477810e-02	1.230730e-03	5	true
2.0692        	smoothSolver	2.994770e-03	5.515140e-06	1	4.617420e-03	5.960550e-06	1	false	DICPCG	2.363490e-02	1.146610e-03	6	true
2.0693        	smoothSolver	2.991880e-03	5.519010e-06	1	4.627810e-03	5.986270e-06	1	false	DICPCG	2.372310e-02	1.167310e-03	6	true
2.0694        	smoothSolver	2.988610e-03	5.525330e-06	1	4.631090e-03	5.916990e-06	1	false	DICPCG	2.596240e-02	1.126810e-03	5	true
2.0695        	smoothSolver	2.986030e-03	5.515920e-06	1	4.628740e-03	5.822280e-06	1	false	DICPCG	2.207770e-02	1.023460e-03	6	true
2.0696        	smoothSolver	2.982490e-03	5.525920e-06	1	4.623500e-03	5.682150e-06	1	false	DICPCG	2.121600e-02	1.034400e-03	6	true
2.0697        	smoothSolver	2.982850e-03	5.532480e-06	1	4.618720e-03	5.667150e-06	1	false	DICPCG	2.004120e-02	9.033100e-04	7	true
2.0698        	smoothSolver	2.981740e-03	5.539390e-06	1	4.618350e-03	5.691530e-06	1	false	DICPCG	2.180220e-02	1.087600e-03	6	true
2.0699        	smoothSolver	2.981730e-03	5.552910e-06	1	4.613900e-03	5.668480e-06	1	false	DICPCG	2.089790e-02	9.881970e-04	7	true
2.07          	smoothSolver	2.981730e-03	5.552240e-06	1	4.613460e-03	5.728890e-06	1	false	DICPCG	2.464820e-02	1.097360e-03	6	true
2.0701        	smoothSolver	2.980040e-03	5.525090e-06	1	4.622960e-03	5.860480e-06	1	false	DICPCG	2.498570e-02	1.114550e-03	5	true
2.0702        	smoothSolver	2.977650e-03	5.533320e-06	1	4.622180e-03	5.907710e-06	1	false	DICPCG	2.237770e-02	1.107000e-03	5	true
2.0703        	smoothSolver	2.975610e-03	5.519790e-06	1	4.626620e-03	5.933010e-06	1	false	DICPCG	2.094400e-02	9.780280e-04	6	true
2.0704        	smoothSolver	2.974590e-03	5.513680e-06	1	4.629630e-03	5.972760e-06	1	false	DICPCG	2.086120e-02	9.823030e-04	6	true
2.0705        	smoothSolver	2.972610e-03	5.514700e-06	1	4.631340e-03	6.121140e-06	1	false	DICPCG	2.484580e-02	1.179870e-03	5	true
2.0706        	smoothSolver	2.971080e-03	5.513890e-06	1	4.626400e-03	6.044580e-06	1	false	DICPCG	2.151460e-02	1.059620e-03	6	true
2.0707        	smoothSolver	2.970560e-03	5.516320e-06	1	4.620980e-03	5.938920e-06	1	false	DICPCG	2.078220e-02	1.024060e-03	6	true
2.0708        	smoothSolver	2.970260e-03	5.488940e-06	1	4.619070e-03	5.839950e-06	1	false	DICPCG	2.136350e-02	1.038010e-03	6	true
2.0709        	smoothSolver	2.968910e-03	5.479230e-06	1	4.615900e-03	5.822740e-06	1	false	DICPCG	2.350610e-02	1.110080e-03	6	true
2.071         	smoothSolver	2.961000e-03	5.452570e-06	1	4.620160e-03	5.813700e-06	1	false	DICPCG	2.306340e-02	1.138670e-03	5	true
2.0711        	smoothSolver	2.960920e-03	5.506770e-06	1	4.622290e-03	5.856560e-06	1	false	DICPCG	2.168400e-02	9.910100e-04	6	true
2.0712        	smoothSolver	2.961410e-03	5.558800e-06	1	4.613160e-03	5.810900e-06	1	false	DICPCG	1.884370e-02	8.454650e-04	7	true
2.0713        	smoothSolver	2.959160e-03	5.584410e-06	1	4.612740e-03	5.899870e-06	1	false	DICPCG	2.353220e-02	1.034130e-03	6	true
2.0714        	smoothSolver	2.960850e-03	5.603420e-06	1	4.618790e-03	5.894520e-06	1	false	DICPCG	2.477710e-02	1.215080e-03	6	true
2.0715        	smoothSolver	2.959440e-03	5.598710e-06	1	4.625300e-03	5.972640e-06	1	false	DICPCG	2.362420e-02	1.027780e-03	6	true
2.0716        	smoothSolver	2.956630e-03	5.599940e-06	1	4.620140e-03	6.035300e-06	1	false	DICPCG	2.013430e-02	9.954670e-04	6	true
2.0717        	smoothSolver	2.953030e-03	5.597860e-06	1	4.613210e-03	5.952900e-06	1	false	DICPCG	1.796640e-02	6.830130e-04	8	true
2.0718        	smoothSolver	2.950840e-03	5.583890e-06	1	4.619470e-03	6.120390e-06	1	false	DICPCG	2.297250e-02	1.043270e-03	7	true
2.0719        	smoothSolver	2.952510e-03	5.570900e-06	1	4.623240e-03	6.158420e-06	1	false	DICPCG	2.424310e-02	1.078490e-03	5	true
2.072         	smoothSolver	2.948820e-03	5.549330e-06	1	4.628600e-03	6.126600e-06	1	false	DICPCG	2.473100e-02	1.209400e-03	5	true
2.0721        	smoothSolver	2.945670e-03	5.500070e-06	1	4.633500e-03	6.126550e-06	1	false	DICPCG	2.219440e-02	1.095210e-03	6	true
2.0722        	smoothSolver	2.953940e-03	5.500790e-06	1	4.630150e-03	6.105220e-06	1	false	DICPCG	1.837840e-02	8.094020e-04	7	true
2.0723        	smoothSolver	2.952090e-03	5.496150e-06	1	4.638030e-03	6.053020e-06	1	false	DICPCG	2.367230e-02	1.073020e-03	6	true
2.0724        	smoothSolver	2.949110e-03	5.551770e-06	1	4.651990e-03	6.194020e-06	1	false	DICPCG	2.340540e-02	1.147190e-03	5	true
2.0725        	smoothSolver	2.948660e-03	5.567440e-06	1	4.645860e-03	6.160570e-06	1	false	DICPCG	2.120230e-02	1.032570e-03	6	true
2.0726        	smoothSolver	2.949710e-03	5.605510e-06	1	4.675100e-03	6.351430e-06	1	false	DICPCG	2.691560e-02	1.195150e-03	5	true
2.0727        	smoothSolver	2.949300e-03	5.636080e-06	1	4.678280e-03	6.382780e-06	1	false	DICPCG	2.302300e-02	1.038930e-03	6	true
2.0728        	smoothSolver	2.946450e-03	5.642540e-06	1	4.678600e-03	6.428840e-06	1	false	DICPCG	2.296500e-02	9.823070e-04	6	true
2.0729        	smoothSolver	2.940150e-03	5.663400e-06	1	4.680080e-03	6.511090e-06	1	false	DICPCG	2.267610e-02	1.048480e-03	6	true
2.073         	smoothSolver	2.940270e-03	5.676300e-06	1	4.671420e-03	6.494880e-06	1	false	DICPCG	2.289120e-02	1.065430e-03	6	true
2.0731        	smoothSolver	2.940120e-03	5.668870e-06	1	4.663370e-03	6.487920e-06	1	false	DICPCG	2.137580e-02	9.913980e-04	6	true
2.0732        	smoothSolver	2.938670e-03	5.654020e-06	1	4.663560e-03	6.501300e-06	1	false	DICPCG	2.234040e-02	1.019690e-03	6	true
2.0733        	smoothSolver	2.939230e-03	5.652540e-06	1	4.665140e-03	6.602180e-06	1	false	DICPCG	2.493660e-02	1.211120e-03	5	true
2.0734        	smoothSolver	2.939930e-03	5.647390e-06	1	4.666200e-03	6.584180e-06	1	false	DICPCG	2.432510e-02	1.130330e-03	7	true
2.0735        	smoothSolver	2.939990e-03	5.628540e-06	1	4.671220e-03	6.715740e-06	1	false	DICPCG	2.605720e-02	1.152770e-03	5	true
2.0736        	smoothSolver	2.938670e-03	5.617300e-06	1	4.674230e-03	6.705930e-06	1	false	DICPCG	2.575090e-02	1.256360e-03	5	true
2.0737        	smoothSolver	2.939350e-03	5.581830e-06	1	4.666720e-03	6.543160e-06	1	false	DICPCG	2.483440e-02	1.022490e-03	6	true
2.0738        	smoothSolver	2.935000e-03	5.539500e-06	1	4.677560e-03	6.558730e-06	1	false	DICPCG	2.698010e-02	1.284950e-03	5	true
2.0739        	smoothSolver	2.934950e-03	5.517400e-06	1	4.675400e-03	6.493530e-06	1	false	DICPCG	2.260390e-02	1.068880e-03	6	true
2.074         	smoothSolver	2.933550e-03	5.544580e-06	1	4.682630e-03	6.480560e-06	1	false	DICPCG	2.507010e-02	1.189660e-03	5	true
2.0741        	smoothSolver	2.936810e-03	5.559320e-06	1	4.683130e-03	6.509480e-06	1	false	DICPCG	2.257830e-02	1.119820e-03	5	true
2.0742        	smoothSolver	2.933850e-03	5.579060e-06	1	4.689210e-03	6.563900e-06	1	false	DICPCG	2.244320e-02	1.064630e-03	6	true
2.0743        	smoothSolver	2.935360e-03	5.584530e-06	1	4.692360e-03	6.657230e-06	1	false	DICPCG	2.546910e-02	9.784470e-04	6	true
2.0744        	smoothSolver	2.930930e-03	5.580460e-06	1	4.694310e-03	6.767760e-06	1	false	DICPCG	2.516110e-02	1.170760e-03	5	true
2.0745        	smoothSolver	2.928280e-03	5.583340e-06	1	4.684810e-03	6.800900e-06	1	false	DICPCG	2.230740e-02	1.072270e-03	7	true
2.0746        	smoothSolver	2.928990e-03	5.599660e-06	1	4.691600e-03	6.821630e-06	1	false	DICPCG	2.659310e-02	1.295540e-03	5	true
2.0747        	smoothSolver	2.922800e-03	5.572130e-06	1	4.700550e-03	6.948830e-06	1	false	DICPCG	2.802940e-02	1.287780e-03	5	true
2.0748        	smoothSolver	2.924600e-03	5.538230e-06	1	4.707500e-03	6.860470e-06	1	false	DICPCG	2.219340e-02	1.018560e-03	6	true
2.0749        	smoothSolver	2.923920e-03	5.481620e-06	1	4.714640e-03	6.767430e-06	1	false	DICPCG	2.293940e-02	1.031720e-03	6	true
2.075         	smoothSolver	2.921620e-03	5.490460e-06	1	4.711990e-03	6.755240e-06	1	false	DICPCG	2.472440e-02	1.178630e-03	5	true
2.0751        	smoothSolver	2.922020e-03	5.481610e-06	1	4.711070e-03	6.730220e-06	1	false	DICPCG	2.038200e-02	1.011050e-03	6	true
2.0752        	smoothSolver	2.919180e-03	5.455960e-06	1	4.709320e-03	6.712720e-06	1	false	DICPCG	2.297720e-02	1.113390e-03	5	true
2.0753        	smoothSolver	2.920910e-03	5.466640e-06	1	4.710180e-03	6.699450e-06	1	false	DICPCG	2.282320e-02	1.129730e-03	5	true
2.0754        	smoothSolver	2.922790e-03	5.494590e-06	1	4.718100e-03	6.708580e-06	1	false	DICPCG	2.591850e-02	1.179160e-03	6	true
2.0755        	smoothSolver	2.921950e-03	5.519970e-06	1	4.721140e-03	6.763610e-06	1	false	DICPCG	2.436440e-02	1.178370e-03	5	true
2.0756        	smoothSolver	2.921160e-03	5.549140e-06	1	4.728710e-03	6.906090e-06	1	false	DICPCG	2.684890e-02	1.150970e-03	5	true
2.0757        	smoothSolver	2.915380e-03	5.571460e-06	1	4.737640e-03	6.911540e-06	1	false	DICPCG	2.749570e-02	1.218240e-03	5	true
2.0758        	smoothSolver	2.911270e-03	5.572210e-06	1	4.732610e-03	6.867020e-06	1	false	DICPCG	2.169720e-02	9.408150e-04	6	true
2.0759        	smoothSolver	2.907320e-03	5.586760e-06	1	4.740190e-03	6.849110e-06	1	false	DICPCG	2.988560e-02	1.340420e-03	5	true
2.076         	smoothSolver	2.909210e-03	5.592830e-06	1	4.734550e-03	6.979050e-06	1	false	DICPCG	2.474800e-02	1.180680e-03	5	true
2.0761        	smoothSolver	2.907920e-03	5.585090e-06	1	4.735040e-03	7.081840e-06	1	false	DICPCG	2.410460e-02	1.157380e-03	6	true
2.0762        	smoothSolver	2.910900e-03	5.576090e-06	1	4.727690e-03	7.198040e-06	1	false	DICPCG	2.366900e-02	1.072800e-03	5	true
2.0763        	smoothSolver	2.905330e-03	5.578990e-06	1	4.729840e-03	7.210030e-06	1	false	DICPCG	2.520160e-02	1.157680e-03	5	true
2.0764        	smoothSolver	2.905640e-03	5.548360e-06	1	4.729790e-03	7.150510e-06	1	false	DICPCG	2.525190e-02	1.218770e-03	5	true
2.0765        	smoothSolver	2.905020e-03	5.534250e-06	1	4.728290e-03	7.176070e-06	1	false	DICPCG	2.590340e-02	1.214480e-03	5	true
2.0766        	smoothSolver	2.900830e-03	5.475420e-06	1	4.729480e-03	7.171550e-06	1	false	DICPCG	1.868180e-02	8.607990e-04	7	true
2.0767        	smoothSolver	2.897850e-03	5.439270e-06	1	4.735920e-03	7.084680e-06	1	false	DICPCG	2.576370e-02	1.187750e-03	5	true
2.0768        	smoothSolver	2.894460e-03	5.427860e-06	1	4.740050e-03	7.065810e-06	1	false	DICPCG	2.706440e-02	1.193600e-03	5	true
2.0769        	smoothSolver	2.894110e-03	5.457670e-06	1	4.736840e-03	7.012790e-06	1	false	DICPCG	2.310070e-02	1.077920e-03	5	true
2.077         	smoothSolver	2.893970e-03	5.478560e-06	1	4.734650e-03	7.059200e-06	1	false	DICPCG	2.140480e-02	9.789510e-04	6	true
2.0771        	smoothSolver	2.892760e-03	5.503670e-06	1	4.729900e-03	7.105100e-06	1	false	DICPCG	2.213930e-02	1.059680e-03	6	true
2.0772        	smoothSolver	2.895240e-03	5.531660e-06	1	4.729310e-03	7.203160e-06	1	false	DICPCG	2.568170e-02	1.129860e-03	5	true
2.0773        	smoothSolver	2.892290e-03	5.528180e-06	1	4.732040e-03	7.403050e-06	1	false	DICPCG	2.525780e-02	1.191120e-03	7	true
2.0774        	smoothSolver	2.887400e-03	5.503590e-06	1	4.734360e-03	7.441950e-06	1	false	DICPCG	2.257200e-02	1.011780e-03	7	true
2.0775        	smoothSolver	2.889390e-03	5.526710e-06	1	4.746360e-03	7.855240e-06	1	false	DICPCG	2.759740e-02	1.249310e-03	5	true
2.0776        	smoothSolver	2.884420e-03	5.509070e-06	1	4.746910e-03	7.756050e-06	1	false	DICPCG	2.127060e-02	8.997900e-04	6	true
2.0777        	smoothSolver	2.882670e-03	5.501430e-06	1	4.756940e-03	7.714760e-06	1	false	DICPCG	2.334700e-02	1.108190e-03	5	true
2.0778        	smoothSolver	2.882440e-03	5.467660e-06	1	4.753510e-03	7.561480e-06	1	false	DICPCG	2.130180e-02	1.031650e-03	6	true
2.0779        	smoothSolver	2.877230e-03	5.446270e-06	1	4.752110e-03	7.472380e-06	1	false	DICPCG	2.448130e-02	1.214810e-03	6	true
2.078         	smoothSolver	2.880540e-03	5.456110e-06	1	4.748130e-03	7.447350e-06	1	false	DICPCG	2.561380e-02	1.220720e-03	5	true
2.0781        	smoothSolver	2.886270e-03	5.423270e-06	1	4.743730e-03	7.361340e-06	1	false	DICPCG	2.693610e-02	1.198540e-03	5	true
2.0782        	smoothSolver	2.883580e-03	5.414500e-06	1	4.750590e-03	7.417750e-06	1	false	DICPCG	2.654520e-02	1.017350e-03	5	true
2.0783        	smoothSolver	2.877840e-03	5.414220e-06	1	4.748360e-03	7.407280e-06	1	false	DICPCG	2.259520e-02	1.002390e-03	7	true
2.0784        	smoothSolver	2.880030e-03	5.428950e-06	1	4.744280e-03	7.390470e-06	1	false	DICPCG	2.081340e-02	9.034360e-04	6	true
2.0785        	smoothSolver	2.876810e-03	5.442340e-06	1	4.754500e-03	7.514460e-06	1	false	DICPCG	2.464350e-02	1.069500e-03	5	true
2.0786        	smoothSolver	2.872190e-03	5.463820e-06	1	4.759480e-03	7.599730e-06	1	false	DICPCG	2.332080e-02	1.080000e-03	6	true
2.0787        	smoothSolver	2.873060e-03	5.475650e-06	1	4.765350e-03	7.724300e-06	1	false	DICPCG	2.173230e-02	1.073660e-03	5	true
2.0788        	smoothSolver	2.874200e-03	5.448290e-06	1	4.765050e-03	7.750490e-06	1	false	DICPCG	2.337430e-02	1.144170e-03	5	true
2.0789        	smoothSolver	2.869440e-03	5.445170e-06	1	4.774460e-03	7.828020e-06	1	false	DICPCG	2.383060e-02	1.032560e-03	6	true
2.079         	smoothSolver	2.868560e-03	5.413950e-06	1	4.774300e-03	7.840150e-06	1	false	DICPCG	2.173700e-02	1.080060e-03	6	true
2.0791        	smoothSolver	2.870600e-03	5.408660e-06	1	4.778360e-03	7.854820e-06	1	false	DICPCG	2.564150e-02	1.148050e-03	5	true
2.0792        	smoothSolver	2.872160e-03	5.460080e-06	1	4.790350e-03	8.029810e-06	1	false	DICPCG	2.683510e-02	1.307200e-03	5	true
2.0793        	smoothSolver	2.868840e-03	5.416570e-06	1	4.791390e-03	8.022990e-06	1	false	DICPCG	2.146870e-02	1.006700e-03	6	true
2.0794        	smoothSolver	2.863970e-03	5.429440e-06	1	4.796450e-03	8.028960e-06	1	false	DICPCG	2.459090e-02	1.211790e-03	5	true
2.0795        	smoothSolver	2.865040e-03	5.435770e-06	1	4.791100e-03	7.959950e-06	1	false	DICPCG	2.186090e-02	9.728980e-04	6	true
2.0796        	smoothSolver	2.864090e-03	5.421500e-06	1	4.790740e-03	7.901980e-06	1	false	DICPCG	2.432780e-02	1.117640e-03	5	true
2.0797        	smoothSolver	2.859970e-03	5.409880e-06	1	4.797840e-03	7.962800e-06	1	false	DICPCG	2.478880e-02	1.218960e-03	6	true
2.0798        	smoothSolver	2.862470e-03	5.419560e-06	1	4.803410e-03	7.939200e-06	1	false	DICPCG	2.601930e-02	1.135480e-03	5	true
2.0799        	smoothSolver	2.859490e-03	5.442910e-06	1	4.800100e-03	7.933410e-06	1	false	DICPCG	2.438740e-02	1.064970e-03	6	true
2.08          	smoothSolver	2.858430e-03	5.461140e-06	1	4.797830e-03	7.915370e-06	1	false	DICPCG	2.329970e-02	1.103860e-03	7	true
2.0801        	smoothSolver	2.858410e-03	5.464760e-06	1	4.805320e-03	8.080400e-06	1	false	DICPCG	2.595280e-02	1.243460e-03	5	true
2.0802        	smoothSolver	2.864140e-03	5.513710e-06	1	4.807610e-03	8.255010e-06	1	false	DICPCG	2.667050e-02	1.287340e-03	5	true
2.0803        	smoothSolver	2.864650e-03	5.501930e-06	1	4.804840e-03	8.238360e-06	1	false	DICPCG	2.643110e-02	1.211330e-03	5	true
