# Solver information
# Time        	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
3.2553        	DICPCG	1.320840e-02	4.842340e-04	3	true
3.2554        	DICPCG	1.418170e-02	4.716520e-04	3	true
3.2555        	DICPCG	1.513680e-02	4.699510e-04	3	true
3.2556        	DICPCG	1.325780e-02	4.784150e-04	3	true
3.2557        	DICPCG	1.478800e-02	5.978410e-04	3	true
3.2558        	DICPCG	1.542080e-02	5.889270e-04	4	true
3.2559        	DICPCG	1.441400e-02	4.976500e-04	3	true
3.256         	DICPCG	1.621530e-02	7.730270e-04	3	true
3.2561        	DICPCG	1.622170e-02	6.692440e-04	4	true
3.2562        	DICPCG	1.543020e-02	6.094400e-04	4	true
3.2563        	DICPCG	1.433220e-02	6.198290e-04	3	true
3.2564        	DICPCG	1.437210e-02	6.457840e-04	3	true
3.2565        	DICPCG	1.458030e-02	5.457440e-04	3	true
3.2566        	DICPCG	1.742050e-02	7.205280e-04	3	true
3.2567        	DICPCG	1.332300e-02	5.188010e-04	3	true
3.2568        	DICPCG	1.604170e-02	7.237400e-04	3	true
3.2569        	DICPCG	1.517750e-02	7.202420e-04	4	true
3.257         	DICPCG	1.468540e-02	6.064790e-04	3	true
3.2571        	DICPCG	1.350160e-02	5.211420e-04	3	true
3.2572        	DICPCG	1.324630e-02	5.795860e-04	3	true
3.2573        	DICPCG	1.266980e-02	4.703530e-04	3	true
3.2574        	DICPCG	1.249660e-02	5.818800e-04	3	true
3.2575        	DICPCG	1.592370e-02	6.693610e-04	3	true
3.2576        	DICPCG	1.349000e-02	5.414850e-04	3	true
3.2577        	DICPCG	1.435380e-02	5.689800e-04	3	true
3.2578        	DICPCG	1.446290e-02	5.610250e-04	3	true
3.2579        	DICPCG	1.419960e-02	4.583000e-04	3	true
3.258         	DICPCG	1.437430e-02	5.082120e-04	3	true
3.2581        	DICPCG	1.500350e-02	5.357860e-04	3	true
3.2582        	DICPCG	1.501950e-02	5.866020e-04	3	true
3.2583        	DICPCG	1.592300e-02	6.841180e-04	3	true
3.2584        	DICPCG	1.528830e-02	5.872510e-04	3	true
3.2585        	DICPCG	1.791460e-02	7.339260e-04	3	true
3.2586        	DICPCG	1.727650e-02	7.031370e-04	3	true
3.2587        	DICPCG	1.642410e-02	6.759930e-04	3	true
3.2588        	DICPCG	1.617970e-02	6.390500e-04	3	true
3.2589        	DICPCG	1.645560e-02	6.843080e-04	3	true
3.259         	DICPCG	1.895880e-02	9.040030e-04	3	true
3.2591        	DICPCG	1.940280e-02	7.238610e-04	3	true
3.2592        	DICPCG	1.331460e-02	5.367430e-04	3	true
3.2593        	DICPCG	1.526800e-02	5.424460e-04	3	true
3.2594        	DICPCG	1.270500e-02	4.879500e-04	3	true
3.2595        	DICPCG	1.529060e-02	4.941000e-04	3	true
3.2596        	DICPCG	1.496100e-02	5.086840e-04	3	true
3.2597        	DICPCG	1.276740e-02	6.310500e-04	3	true
3.2598        	DICPCG	1.560520e-02	5.710830e-04	3	true
3.2599        	DICPCG	1.562220e-02	4.644390e-04	3	true
3.26          	DICPCG	1.258160e-02	4.349240e-04	3	true
3.2601        	DICPCG	1.408020e-02	3.919020e-04	3	true
3.2602        	DICPCG	1.414000e-02	4.686430e-04	3	true
3.2603        	DICPCG	1.540240e-02	5.212700e-04	3	true
3.2604        	DICPCG	1.754380e-02	6.873800e-04	3	true
3.2605        	DICPCG	1.784790e-02	6.102790e-04	3	true
3.2606        	DICPCG	1.390260e-02	5.917710e-04	3	true
3.2607        	DICPCG	1.658070e-02	6.955200e-04	3	true
3.2608        	DICPCG	1.482820e-02	6.547570e-04	3	true
3.2609        	DICPCG	1.789820e-02	8.932900e-04	3	true
3.261         	DICPCG	1.616100e-02	6.180970e-04	3	true
3.2611        	DICPCG	1.809690e-02	8.135270e-04	3	true
3.2612        	DICPCG	1.519900e-02	6.370220e-04	3	true
3.2613        	DICPCG	1.514240e-02	6.435190e-04	4	true
3.2614        	DICPCG	1.859040e-02	9.271550e-04	3	true
3.2615        	DICPCG	1.535070e-02	5.011390e-04	3	true
3.2616        	DICPCG	1.332600e-02	5.215080e-04	3	true
3.2617        	DICPCG	1.635200e-02	6.818580e-04	3	true
3.2618        	DICPCG	1.270780e-02	4.404490e-04	3	true
3.2619        	DICPCG	1.326710e-02	5.010870e-04	3	true
3.262         	DICPCG	1.299670e-02	4.552870e-04	3	true
3.2621        	DICPCG	1.293170e-02	4.400950e-04	3	true
3.2622        	DICPCG	1.392700e-02	5.171960e-04	3	true
3.2623        	DICPCG	1.434520e-02	5.280480e-04	3	true
3.2624        	DICPCG	1.190160e-02	4.937430e-04	3	true
3.2625        	DICPCG	1.248530e-02	4.462940e-04	3	true
3.2626        	DICPCG	1.370460e-02	4.686980e-04	3	true
3.2627        	DICPCG	1.652980e-02	7.556550e-04	3	true
3.2628        	DICPCG	1.784740e-02	7.301170e-04	3	true
3.2629        	DICPCG	1.773880e-02	7.635210e-04	3	true
3.263         	DICPCG	1.545580e-02	5.578330e-04	3	true
3.2631        	DICPCG	1.625690e-02	7.796980e-04	3	true
3.2632        	DICPCG	1.717380e-02	7.080800e-04	4	true
3.2633        	DICPCG	1.938850e-02	8.179590e-04	4	true
3.2634        	DICPCG	1.550220e-02	6.282760e-04	3	true
3.2635        	DICPCG	1.594360e-02	6.122840e-04	3	true
3.2636        	DICPCG	1.626720e-02	7.435940e-04	4	true
3.2637        	DICPCG	1.449620e-02	6.666600e-04	3	true
3.2638        	DICPCG	1.658880e-02	7.394080e-04	3	true
3.2639        	DICPCG	1.409640e-02	6.137710e-04	3	true
3.264         	DICPCG	1.431180e-02	5.513610e-04	4	true
3.2641        	DICPCG	1.372940e-02	5.525210e-04	3	true
3.2642        	DICPCG	1.410280e-02	5.069480e-04	3	true
3.2643        	DICPCG	1.312010e-02	4.580070e-04	3	true
3.2644        	DICPCG	1.308810e-02	4.574610e-04	3	true
3.2645        	DICPCG	1.330760e-02	5.292210e-04	3	true
3.2646        	DICPCG	1.187340e-02	4.613290e-04	3	true
3.2647        	DICPCG	1.144980e-02	3.469970e-04	3	true
3.2648        	DICPCG	1.278830e-02	5.432680e-04	3	true
3.2649        	DICPCG	1.315810e-02	4.091830e-04	3	true
3.265         	DICPCG	1.522220e-02	7.108710e-04	3	true
3.2651        	DICPCG	1.384630e-02	5.763310e-04	3	true
3.2652        	DICPCG	1.652460e-02	5.682840e-04	3	true
3.2653        	DICPCG	1.728450e-02	6.373080e-04	3	true
3.2654        	DICPCG	2.044090e-02	7.648420e-04	3	true
3.2655        	DICPCG	2.021430e-02	9.303180e-04	3	true
3.2656        	DICPCG	1.477880e-02	5.812240e-04	3	true
3.2657        	DICPCG	1.624300e-02	6.161370e-04	3	true
3.2658        	DICPCG	1.788370e-02	7.232190e-04	3	true
3.2659        	DICPCG	1.559360e-02	7.625110e-04	3	true
3.266         	DICPCG	1.349250e-02	5.541470e-04	3	true
3.2661        	DICPCG	1.483160e-02	5.738800e-04	3	true
3.2662        	DICPCG	1.396940e-02	5.094190e-04	3	true
3.2663        	DICPCG	1.334760e-02	4.423650e-04	3	true
3.2664        	DICPCG	1.362640e-02	5.549920e-04	3	true
3.2665        	DICPCG	1.496470e-02	5.119960e-04	3	true
3.2666        	DICPCG	1.381780e-02	6.811120e-04	3	true
3.2667        	DICPCG	1.366150e-02	4.900680e-04	3	true
3.2668        	DICPCG	1.265560e-02	5.714250e-04	3	true
3.2669        	DICPCG	1.424390e-02	6.008120e-04	3	true
3.267         	DICPCG	1.163770e-02	3.759030e-04	3	true
3.2671        	DICPCG	1.462830e-02	6.018540e-04	3	true
3.2672        	DICPCG	1.219110e-02	4.656360e-04	4	true
3.2673        	DICPCG	1.676590e-02	6.189880e-04	3	true
3.2674        	DICPCG	1.428230e-02	5.768990e-04	3	true
3.2675        	DICPCG	1.646790e-02	7.128980e-04	3	true
3.2676        	DICPCG	1.684510e-02	8.338220e-04	3	true
3.2677        	DICPCG	1.689860e-02	6.626480e-04	3	true
3.2678        	DICPCG	1.352930e-02	5.771760e-04	3	true
3.2679        	DICPCG	1.698610e-02	6.598240e-04	3	true
3.268         	DICPCG	1.728640e-02	8.061220e-04	3	true
3.2681        	DICPCG	1.558330e-02	7.511130e-04	3	true
3.2682        	DICPCG	1.358280e-02	5.473700e-04	3	true
3.2683        	DICPCG	1.621820e-02	7.220250e-04	3	true
3.2684        	DICPCG	1.596890e-02	5.897240e-04	3	true
3.2685        	DICPCG	1.435850e-02	5.512820e-04	3	true
3.2686        	DICPCG	1.256950e-02	4.779370e-04	3	true
3.2687        	DICPCG	1.305560e-02	5.630120e-04	3	true
3.2688        	DICPCG	1.265590e-02	5.859710e-04	4	true
3.2689        	DICPCG	1.439150e-02	6.693370e-04	3	true
3.269         	DICPCG	1.532990e-02	5.833980e-04	3	true
3.2691        	DICPCG	1.450200e-02	5.890540e-04	3	true
3.2692        	DICPCG	1.331080e-02	5.267200e-04	4	true
3.2693        	DICPCG	1.627300e-02	6.962920e-04	3	true
3.2694        	DICPCG	1.702550e-02	7.347330e-04	3	true
3.2695        	DICPCG	1.520890e-02	5.969520e-04	3	true
3.2696        	DICPCG	1.684820e-02	7.187990e-04	3	true
3.2697        	DICPCG	1.639010e-02	7.346010e-04	3	true
3.2698        	DICPCG	1.463130e-02	5.470040e-04	4	true
3.2699        	DICPCG	1.273580e-02	3.845470e-04	3	true
3.27          	DICPCG	1.503960e-02	7.459370e-04	3	true
3.2701        	DICPCG	1.409200e-02	4.939970e-04	3	true
3.2702        	DICPCG	1.633400e-02	8.088590e-04	3	true
3.2703        	DICPCG	1.598090e-02	7.019350e-04	4	true
3.2704        	DICPCG	1.374420e-02	6.702740e-04	3	true
3.2705        	DICPCG	1.522950e-02	5.455270e-04	3	true
3.2706        	DICPCG	1.484900e-02	6.472460e-04	3	true
3.2707        	DICPCG	1.214130e-02	4.432340e-04	3	true
3.2708        	DICPCG	1.393660e-02	5.249110e-04	4	true
3.2709        	DICPCG	1.966020e-02	8.717220e-04	3	true
3.271         	DICPCG	1.459920e-02	5.878440e-04	4	true
3.2711        	DICPCG	1.306130e-02	5.077660e-04	3	true
3.2712        	DICPCG	1.418200e-02	6.463490e-04	3	true
3.2713        	DICPCG	1.425520e-02	6.248240e-04	3	true
3.2714        	DICPCG	1.550910e-02	7.623620e-04	3	true
3.2715        	DICPCG	1.420650e-02	4.928820e-04	3	true
3.2716        	DICPCG	1.180290e-02	4.404550e-04	3	true
3.2717        	DICPCG	1.301790e-02	4.741140e-04	3	true
3.2718        	DICPCG	1.444960e-02	6.843770e-04	3	true
3.2719        	DICPCG	1.928170e-02	8.628730e-04	4	true
3.272         	DICPCG	1.795300e-02	7.347650e-04	3	true
3.2721        	DICPCG	1.388300e-02	5.508830e-04	3	true
3.2722        	DICPCG	1.351260e-02	5.618180e-04	3	true
3.2723        	DICPCG	1.397790e-02	6.101180e-04	3	true
3.2724        	DICPCG	1.622380e-02	6.209070e-04	4	true
3.2725        	DICPCG	1.736410e-02	7.701530e-04	4	true
3.2726        	DICPCG	1.356570e-02	4.722580e-04	3	true
3.2727        	DICPCG	1.365320e-02	5.222770e-04	3	true
3.2728        	DICPCG	1.300110e-02	5.661980e-04	3	true
3.2729        	DICPCG	1.632240e-02	6.072000e-04	3	true
3.273         	DICPCG	1.353280e-02	5.681370e-04	3	true
3.2731        	DICPCG	1.447570e-02	6.105910e-04	3	true
3.2732        	DICPCG	1.213750e-02	5.004110e-04	3	true
3.2733        	DICPCG	1.358740e-02	4.655460e-04	3	true
3.2734        	DICPCG	1.399790e-02	6.027310e-04	3	true
3.2735        	DICPCG	1.414920e-02	5.705540e-04	4	true
3.2736        	DICPCG	1.605900e-02	6.400130e-04	3	true
3.2737        	DICPCG	1.484510e-02	6.157760e-04	3	true
3.2738        	DICPCG	1.480790e-02	4.556400e-04	3	true
3.2739        	DICPCG	1.385420e-02	5.372490e-04	3	true
3.274         	DICPCG	1.668890e-02	7.340110e-04	3	true
3.2741        	DICPCG	1.427620e-02	6.106020e-04	3	true
3.2742        	DICPCG	1.306840e-02	4.884260e-04	3	true
3.2743        	DICPCG	1.408730e-02	5.436740e-04	3	true
3.2744        	DICPCG	1.541930e-02	5.119190e-04	3	true
3.2745        	DICPCG	1.534600e-02	7.496060e-04	4	true
3.2746        	DICPCG	1.430860e-02	6.266100e-04	3	true
3.2747        	DICPCG	1.321790e-02	6.121790e-04	3	true
3.2748        	DICPCG	1.711830e-02	5.891520e-04	3	true
3.2749        	DICPCG	1.294430e-02	4.564510e-04	3	true
3.275         	DICPCG	1.454290e-02	5.999380e-04	3	true
3.2751        	DICPCG	1.431980e-02	7.095630e-04	3	true
3.2752        	DICPCG	1.539280e-02	6.170360e-04	3	true
3.2753        	DICPCG	1.668530e-02	6.929700e-04	3	true
3.2754        	DICPCG	1.567320e-02	5.358890e-04	3	true
3.2755        	DICPCG	1.436160e-02	5.960660e-04	3	true
3.2756        	DICPCG	1.372670e-02	5.031020e-04	3	true
3.2757        	DICPCG	1.685910e-02	6.632310e-04	3	true
3.2758        	DICPCG	2.019500e-02	9.705330e-04	3	true
3.2759        	DICPCG	1.538290e-02	5.266850e-04	3	true
3.276         	DICPCG	1.212880e-02	4.581100e-04	4	true
3.2761        	DICPCG	1.379190e-02	4.932480e-04	3	true
3.2762        	DICPCG	1.390820e-02	5.245680e-04	3	true
3.2763        	DICPCG	1.443090e-02	6.081990e-04	3	true
3.2764        	DICPCG	1.581680e-02	7.078540e-04	3	true
3.2765        	DICPCG	1.675020e-02	8.275170e-04	3	true
3.2766        	DICPCG	1.656600e-02	7.697530e-04	3	true
3.2767        	DICPCG	1.707470e-02	7.997710e-04	3	true
3.2768        	DICPCG	1.749750e-02	7.084020e-04	4	true
3.2769        	DICPCG	1.513570e-02	5.906040e-04	4	true
3.277         	DICPCG	1.584170e-02	7.237180e-04	3	true
3.2771        	DICPCG	1.517300e-02	6.463880e-04	3	true
3.2772        	DICPCG	1.134250e-02	4.385950e-04	3	true
3.2773        	DICPCG	1.352780e-02	5.547800e-04	3	true
3.2774        	DICPCG	1.473300e-02	6.336290e-04	4	true
3.2775        	DICPCG	1.375270e-02	5.378580e-04	3	true
3.2776        	DICPCG	1.455950e-02	6.522270e-04	3	true
3.2777        	DICPCG	1.452720e-02	5.840180e-04	3	true
3.2778        	DICPCG	1.361540e-02	4.946750e-04	3	true
3.2779        	DICPCG	1.523300e-02	5.524220e-04	3	true
3.278         	DICPCG	1.579180e-02	7.422550e-04	3	true
3.2781        	DICPCG	1.277180e-02	4.501790e-04	3	true
3.2782        	DICPCG	1.413250e-02	5.600450e-04	3	true
3.2783        	DICPCG	1.230250e-02	3.936600e-04	3	true
3.2784        	DICPCG	1.352200e-02	5.266280e-04	3	true
3.2785        	DICPCG	1.380410e-02	6.124450e-04	3	true
3.2786        	DICPCG	1.746510e-02	7.188770e-04	3	true
3.2787        	DICPCG	1.679460e-02	7.738160e-04	3	true
3.2788        	DICPCG	1.591280e-02	7.830830e-04	3	true
3.2789        	DICPCG	1.394600e-02	5.422570e-04	4	true
3.279         	DICPCG	1.532340e-02	6.646090e-04	3	true
3.2791        	DICPCG	1.575150e-02	6.461290e-04	5	true
3.2792        	DICPCG	1.635100e-02	7.079720e-04	3	true
3.2793        	DICPCG	1.323440e-02	4.716070e-04	3	true
3.2794        	DICPCG	1.491660e-02	5.405780e-04	3	true
3.2795        	DICPCG	1.395990e-02	6.189780e-04	3	true
3.2796        	DICPCG	1.564230e-02	5.914070e-04	3	true
3.2797        	DICPCG	1.671370e-02	6.714730e-04	3	true
3.2798        	DICPCG	1.530590e-02	5.772580e-04	3	true
3.2799        	DICPCG	1.410980e-02	6.157050e-04	3	true
3.28          	DICPCG	1.420960e-02	7.102580e-04	3	true
3.2801        	DICPCG	1.720190e-02	7.328250e-04	3	true
3.2802        	DICPCG	1.175270e-02	5.199260e-04	3	true
3.2803        	DICPCG	1.250240e-02	5.203960e-04	3	true
3.2804        	DICPCG	1.448780e-02	5.409520e-04	3	true
3.2805        	DICPCG	1.389860e-02	6.283540e-04	3	true
3.2806        	DICPCG	1.092580e-02	3.554920e-04	3	true
3.2807        	DICPCG	1.239600e-02	4.538300e-04	3	true
3.2808        	DICPCG	1.266890e-02	5.178220e-04	3	true
3.2809        	DICPCG	1.384500e-02	5.369990e-04	3	true
3.281         	DICPCG	1.480530e-02	5.325260e-04	3	true
3.2811        	DICPCG	1.388150e-02	6.514210e-04	3	true
3.2812        	DICPCG	1.591590e-02	7.443650e-04	4	true
3.2813        	DICPCG	1.630920e-02	6.895900e-04	4	true
3.2814        	DICPCG	1.553420e-02	7.334890e-04	3	true
3.2815        	DICPCG	1.355450e-02	4.270450e-04	3	true
3.2816        	DICPCG	1.297530e-02	5.782750e-04	3	true
3.2817        	DICPCG	1.203690e-02	5.024210e-04	3	true
3.2818        	DICPCG	1.472560e-02	5.561490e-04	3	true
3.2819        	DICPCG	1.328920e-02	6.627980e-04	3	true
3.282         	DICPCG	1.332950e-02	5.643700e-04	3	true
3.2821        	DICPCG	1.384770e-02	4.971360e-04	3	true
3.2822        	DICPCG	1.361030e-02	4.444100e-04	3	true
3.2823        	DICPCG	1.358180e-02	6.676960e-04	3	true
3.2824        	DICPCG	1.071860e-02	3.985940e-04	3	true
3.2825        	DICPCG	1.408830e-02	5.758770e-04	3	true
3.2826        	DICPCG	1.354550e-02	4.930590e-04	3	true
3.2827        	DICPCG	1.301950e-02	5.241560e-04	3	true
3.2828        	DICPCG	1.248860e-02	5.132940e-04	4	true
3.2829        	DICPCG	1.022370e-02	3.483770e-04	3	true
3.283         	DICPCG	1.538950e-02	5.073860e-04	3	true
3.2831        	DICPCG	1.382640e-02	6.590210e-04	4	true
3.2832        	DICPCG	1.320840e-02	6.383400e-04	3	true
3.2833        	DICPCG	1.266990e-02	4.959350e-04	3	true
3.2834        	DICPCG	1.486170e-02	4.488310e-04	3	true
3.2835        	DICPCG	1.577430e-02	6.671700e-04	3	true
3.2836        	DICPCG	1.488480e-02	5.760400e-04	3	true
3.2837        	DICPCG	1.428780e-02	5.188750e-04	3	true
3.2838        	DICPCG	1.154810e-02	4.051650e-04	3	true
3.2839        	DICPCG	1.557940e-02	6.176660e-04	3	true
3.284         	DICPCG	1.204260e-02	4.336840e-04	3	true
3.2841        	DICPCG	1.522650e-02	6.616360e-04	3	true
3.2842        	DICPCG	1.324150e-02	4.999030e-04	3	true
3.2843        	DICPCG	1.377430e-02	6.188080e-04	3	true
3.2844        	DICPCG	1.630330e-02	5.966380e-04	5	true
3.2845        	DICPCG	1.353040e-02	6.359190e-04	3	true
3.2846        	DICPCG	1.154060e-02	3.951490e-04	3	true
3.2847        	DICPCG	1.271800e-02	4.622000e-04	3	true
3.2848        	DICPCG	1.135750e-02	3.844710e-04	3	true
3.2849        	DICPCG	1.137430e-02	5.058950e-04	3	true
3.285         	DICPCG	1.326530e-02	4.629640e-04	3	true
3.2851        	DICPCG	1.192710e-02	4.088750e-04	3	true
3.2852        	DICPCG	1.052030e-02	3.943900e-04	3	true
3.2853        	DICPCG	1.194660e-02	5.460220e-04	3	true
3.2854        	DICPCG	1.572110e-02	7.430820e-04	3	true
3.2855        	DICPCG	1.276280e-02	4.119200e-04	3	true
3.2856        	DICPCG	1.611240e-02	5.854880e-04	3	true
3.2857        	DICPCG	1.601470e-02	7.418070e-04	3	true
3.2858        	DICPCG	1.878720e-02	9.355430e-04	3	true
3.2859        	DICPCG	1.596760e-02	7.453950e-04	3	true
3.286         	DICPCG	1.213450e-02	4.303520e-04	3	true
3.2861        	DICPCG	1.275170e-02	4.405070e-04	3	true
3.2862        	DICPCG	1.620690e-02	5.309220e-04	3	true
3.2863        	DICPCG	1.439520e-02	4.236560e-04	3	true
3.2864        	DICPCG	1.366310e-02	4.473290e-04	3	true
3.2865        	DICPCG	1.594120e-02	5.917140e-04	4	true
3.2866        	DICPCG	1.332490e-02	4.367490e-04	3	true
3.2867        	DICPCG	1.347980e-02	6.403950e-04	3	true
3.2868        	DICPCG	1.404360e-02	6.035800e-04	3	true
3.2869        	DICPCG	1.216580e-02	4.750410e-04	3	true
3.287         	DICPCG	1.416570e-02	5.535920e-04	3	true
3.2871        	DICPCG	1.767640e-02	7.860830e-04	3	true
3.2872        	DICPCG	1.176760e-02	4.458500e-04	3	true
3.2873        	DICPCG	1.284560e-02	4.759220e-04	3	true
3.2874        	DICPCG	1.330430e-02	4.199340e-04	3	true
3.2875        	DICPCG	1.247190e-02	4.981650e-04	4	true
3.2876        	DICPCG	1.407090e-02	6.416340e-04	3	true
3.2877        	DICPCG	1.374340e-02	4.266440e-04	3	true
3.2878        	DICPCG	1.231730e-02	5.466950e-04	3	true
3.2879        	DICPCG	1.314120e-02	4.968730e-04	3	true
3.288         	DICPCG	1.509240e-02	5.454010e-04	4	true
3.2881        	DICPCG	1.547080e-02	5.321190e-04	4	true
3.2882        	DICPCG	1.192310e-02	4.028320e-04	3	true
3.2883        	DICPCG	1.558780e-02	5.662760e-04	3	true
3.2884        	DICPCG	1.234990e-02	5.415310e-04	3	true
3.2885        	DICPCG	1.363570e-02	5.675980e-04	3	true
3.2886        	DICPCG	1.368830e-02	6.153890e-04	3	true
3.2887        	DICPCG	1.207590e-02	4.173610e-04	3	true
3.2888        	DICPCG	1.352120e-02	4.640170e-04	3	true
3.2889        	DICPCG	1.427700e-02	5.605670e-04	4	true
3.289         	DICPCG	1.431570e-02	5.726150e-04	4	true
3.2891        	DICPCG	1.857060e-02	8.610540e-04	3	true
3.2892        	DICPCG	1.482560e-02	4.612310e-04	3	true
3.2893        	DICPCG	1.278400e-02	4.478880e-04	3	true
3.2894        	DICPCG	1.478900e-02	6.307990e-04	3	true
3.2895        	DICPCG	1.413540e-02	4.094220e-04	3	true
3.2896        	DICPCG	1.434240e-02	6.916750e-04	3	true
3.2897        	DICPCG	1.605610e-02	7.259220e-04	3	true
3.2898        	DICPCG	1.426310e-02	6.087550e-04	3	true
3.2899        	DICPCG	1.316740e-02	4.986550e-04	3	true
3.29          	DICPCG	1.219160e-02	4.528350e-04	3	true
3.2901        	DICPCG	1.432950e-02	5.599720e-04	3	true
3.2902        	DICPCG	1.442470e-02	6.157070e-04	4	true
3.2903        	DICPCG	1.302310e-02	5.065820e-04	4	true
3.2904        	DICPCG	1.627730e-02	6.513570e-04	3	true
3.2905        	DICPCG	1.294040e-02	5.924980e-04	3	true
3.2906        	DICPCG	1.332650e-02	6.475750e-04	3	true
3.2907        	DICPCG	1.290040e-02	6.072580e-04	3	true
3.2908        	DICPCG	1.638830e-02	6.842390e-04	3	true
3.2909        	DICPCG	1.656790e-02	6.733110e-04	3	true
3.291         	DICPCG	1.441980e-02	5.286630e-04	3	true
3.2911        	DICPCG	1.450210e-02	5.716850e-04	3	true
3.2912        	DICPCG	1.466290e-02	4.964370e-04	3	true
3.2913        	DICPCG	1.442890e-02	5.108220e-04	3	true
3.2914        	DICPCG	1.526120e-02	6.284390e-04	3	true
3.2915        	DICPCG	1.554600e-02	7.373640e-04	3	true
3.2916        	DICPCG	1.496900e-02	5.473560e-04	3	true
3.2917        	DICPCG	1.503580e-02	6.392950e-04	3	true
3.2918        	DICPCG	1.570810e-02	6.311910e-04	4	true
3.2919        	DICPCG	1.933370e-02	8.101120e-04	4	true
3.292         	DICPCG	1.422150e-02	6.495550e-04	3	true
3.2921        	DICPCG	1.510980e-02	6.813440e-04	3	true
3.2922        	DICPCG	1.525750e-02	6.548270e-04	3	true
3.2923        	DICPCG	1.379360e-02	5.273310e-04	3	true
3.2924        	DICPCG	1.406040e-02	5.002820e-04	3	true
3.2925        	DICPCG	1.458220e-02	6.031510e-04	3	true
3.2926        	DICPCG	1.643850e-02	6.785920e-04	4	true
3.2927        	DICPCG	1.381140e-02	6.341650e-04	3	true
3.2928        	DICPCG	1.344780e-02	5.093560e-04	3	true
3.2929        	DICPCG	1.248080e-02	5.015270e-04	3	true
3.293         	DICPCG	1.307550e-02	4.773820e-04	3	true
3.2931        	DICPCG	1.260700e-02	5.673620e-04	3	true
3.2932        	DICPCG	1.469300e-02	6.578610e-04	3	true
3.2933        	DICPCG	1.443600e-02	6.862610e-04	3	true
3.2934        	DICPCG	1.526180e-02	4.746180e-04	3	true
3.2935        	DICPCG	1.520320e-02	4.826370e-04	3	true
3.2936        	DICPCG	1.309320e-02	4.283810e-04	3	true
3.2937        	DICPCG	1.406700e-02	5.633160e-04	3	true
3.2938        	DICPCG	1.465180e-02	5.746980e-04	3	true
3.2939        	DICPCG	1.541050e-02	6.201630e-04	3	true
3.294         	DICPCG	1.568050e-02	7.409170e-04	3	true
3.2941        	DICPCG	1.633450e-02	6.141840e-04	3	true
3.2942        	DICPCG	1.801670e-02	7.750770e-04	3	true
3.2943        	DICPCG	2.004460e-02	9.042810e-04	3	true
3.2944        	DICPCG	1.614590e-02	5.461980e-04	3	true
3.2945        	DICPCG	1.497930e-02	5.316090e-04	3	true
3.2946        	DICPCG	1.721010e-02	8.400560e-04	3	true
3.2947        	DICPCG	1.575970e-02	7.410720e-04	3	true
3.2948        	DICPCG	1.856900e-02	8.465040e-04	3	true
3.2949        	DICPCG	1.167960e-02	3.698740e-04	3	true
3.295         	DICPCG	1.642850e-02	5.883790e-04	3	true
3.2951        	DICPCG	1.416670e-02	5.848870e-04	3	true
3.2952        	DICPCG	1.617710e-02	6.028690e-04	3	true
3.2953        	DICPCG	1.365310e-02	5.200580e-04	4	true
3.2954        	DICPCG	1.563230e-02	7.040540e-04	3	true
3.2955        	DICPCG	1.434000e-02	4.781880e-04	3	true
3.2956        	DICPCG	1.353300e-02	4.670230e-04	3	true
3.2957        	DICPCG	1.220120e-02	4.151430e-04	3	true
3.2958        	DICPCG	1.339000e-02	3.852910e-04	3	true
3.2959        	DICPCG	1.520690e-02	4.786430e-04	3	true
3.296         	DICPCG	1.600350e-02	5.695420e-04	3	true
3.2961        	DICPCG	1.865560e-02	6.500460e-04	3	true
3.2962        	DICPCG	1.559990e-02	5.954330e-04	3	true
3.2963        	DICPCG	1.639740e-02	5.618230e-04	3	true
3.2964        	DICPCG	1.580990e-02	6.182040e-04	4	true
3.2965        	DICPCG	1.393760e-02	4.866430e-04	3	true
3.2966        	DICPCG	1.791600e-02	8.384440e-04	3	true
3.2967        	DICPCG	1.773260e-02	7.002100e-04	3	true
3.2968        	DICPCG	1.913220e-02	8.932370e-04	3	true
3.2969        	DICPCG	1.538650e-02	5.163840e-04	3	true
3.297         	DICPCG	1.770940e-02	7.634080e-04	4	true
3.2971        	DICPCG	1.733070e-02	7.604890e-04	4	true
3.2972        	DICPCG	1.408870e-02	4.180020e-04	3	true
3.2973        	DICPCG	1.315420e-02	4.637180e-04	3	true
3.2974        	DICPCG	1.682670e-02	7.986550e-04	3	true
3.2975        	DICPCG	1.474850e-02	6.215280e-04	3	true
3.2976        	DICPCG	1.515800e-02	7.449150e-04	3	true
3.2977        	DICPCG	1.247720e-02	4.607450e-04	3	true
3.2978        	DICPCG	1.316270e-02	4.411120e-04	3	true
3.2979        	DICPCG	1.357030e-02	5.562140e-04	3	true
3.298         	DICPCG	1.295230e-02	5.450180e-04	3	true
3.2981        	DICPCG	1.295760e-02	5.598590e-04	3	true
3.2982        	DICPCG	1.304230e-02	4.044050e-04	3	true
3.2983        	DICPCG	1.414570e-02	4.428950e-04	3	true
3.2984        	DICPCG	1.553530e-02	5.893290e-04	3	true
3.2985        	DICPCG	1.759120e-02	7.232430e-04	3	true
3.2986        	DICPCG	1.657280e-02	5.890140e-04	3	true
3.2987        	DICPCG	1.716730e-02	6.313890e-04	3	true
3.2988        	DICPCG	1.775840e-02	6.810890e-04	3	true
3.2989        	DICPCG	1.642360e-02	7.441400e-04	4	true
