# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
1.6217        	smoothSolver	9.717960e-04	6.715580e-07	1	6.739290e-03	4.803870e-06	1	false	DICPCG	1.552260e-02	5.506360e-04	4	true
1.6218        	smoothSolver	9.723380e-04	6.750230e-07	1	6.735340e-03	4.797720e-06	1	false	DICPCG	1.749860e-02	7.643730e-04	4	true
1.6219        	smoothSolver	9.717420e-04	6.720550e-07	1	6.761820e-03	4.911520e-06	1	false	DICPCG	1.854080e-02	7.387160e-04	4	true
1.622         	smoothSolver	9.718460e-04	6.902130e-07	1	6.754150e-03	4.868770e-06	1	false	DICPCG	1.885910e-02	8.060070e-04	3	true
1.6221        	smoothSolver	9.707470e-04	6.934200e-07	1	6.750140e-03	4.847800e-06	1	false	DICPCG	1.283850e-02	5.951970e-04	3	true
1.6222        	smoothSolver	9.710920e-04	6.932560e-07	1	6.746380e-03	4.791090e-06	1	false	DICPCG	1.534910e-02	6.171690e-04	4	true
1.6223        	smoothSolver	9.700590e-04	6.953120e-07	1	6.745420e-03	4.758850e-06	1	false	DICPCG	1.471610e-02	5.767210e-04	3	true
1.6224        	smoothSolver	9.692100e-04	6.960990e-07	1	6.749240e-03	4.732780e-06	1	false	DICPCG	1.662700e-02	7.907450e-04	3	true
1.6225        	smoothSolver	9.712100e-04	7.008050e-07	1	6.744230e-03	4.695500e-06	1	false	DICPCG	1.460960e-02	5.863620e-04	3	true
1.6226        	smoothSolver	9.719200e-04	7.034900e-07	1	6.746610e-03	4.673030e-06	1	false	DICPCG	1.474110e-02	7.321810e-04	3	true
1.6227        	smoothSolver	9.726690e-04	7.060470e-07	1	6.742980e-03	4.667440e-06	1	false	DICPCG	1.372280e-02	5.067090e-04	3	true
1.6228        	smoothSolver	9.741060e-04	7.085520e-07	1	6.734860e-03	4.654320e-06	1	false	DICPCG	1.412570e-02	4.845710e-04	3	true
1.6229        	smoothSolver	9.745130e-04	7.106660e-07	1	6.730830e-03	4.649760e-06	1	false	DICPCG	1.279500e-02	4.286030e-04	3	true
1.623         	smoothSolver	9.749820e-04	7.129300e-07	1	6.721460e-03	4.641840e-06	1	false	DICPCG	1.402330e-02	5.150530e-04	3	true
1.6231        	smoothSolver	9.755580e-04	7.149600e-07	1	6.713540e-03	4.635430e-06	1	false	DICPCG	1.279590e-02	4.368490e-04	3	true
1.6232        	smoothSolver	9.759880e-04	7.154450e-07	1	6.703200e-03	4.614440e-06	1	false	DICPCG	1.180670e-02	3.676660e-04	3	true
1.6233        	smoothSolver	9.747760e-04	7.160390e-07	1	6.696150e-03	4.606080e-06	1	false	DICPCG	1.236630e-02	3.663540e-04	3	true
1.6234        	smoothSolver	9.748080e-04	7.145280e-07	1	6.688300e-03	4.586740e-06	1	false	DICPCG	1.233920e-02	5.578510e-04	3	true
1.6235        	smoothSolver	9.739550e-04	7.146830e-07	1	6.679870e-03	4.539360e-06	1	false	DICPCG	1.281960e-02	3.688000e-04	3	true
1.6236        	smoothSolver	9.743660e-04	7.138650e-07	1	6.674710e-03	4.525600e-06	1	false	DICPCG	1.456400e-02	6.009060e-04	3	true
1.6237        	smoothSolver	9.740640e-04	7.131190e-07	1	6.668760e-03	4.496660e-06	1	false	DICPCG	1.485060e-02	6.555220e-04	3	true
1.6238        	smoothSolver	9.742940e-04	7.130880e-07	1	6.664430e-03	4.485520e-06	1	false	DICPCG	1.639220e-02	5.728660e-04	3	true
1.6239        	smoothSolver	9.748780e-04	7.130140e-07	1	6.660240e-03	4.477870e-06	1	false	DICPCG	1.609030e-02	5.645910e-04	3	true
1.624         	smoothSolver	9.759320e-04	7.128920e-07	1	6.655550e-03	4.475580e-06	1	false	DICPCG	1.948500e-02	7.597810e-04	3	true
1.6241        	smoothSolver	9.782300e-04	7.105590e-07	1	6.648650e-03	4.458740e-06	1	false	DICPCG	2.108080e-02	7.502500e-04	4	true
1.6242        	smoothSolver	9.747260e-04	7.100920e-07	1	6.644330e-03	4.445020e-06	1	false	DICPCG	1.504010e-02	6.172890e-04	3	true
1.6243        	smoothSolver	9.758890e-04	7.111290e-07	1	6.662390e-03	4.457300e-06	1	false	DICPCG	2.042410e-02	7.707320e-04	3	true
1.6244        	smoothSolver	9.754100e-04	7.077400e-07	1	6.644950e-03	4.432720e-06	1	false	DICPCG	1.548350e-02	6.739140e-04	3	true
1.6245        	smoothSolver	9.743130e-04	7.069520e-07	1	6.638520e-03	4.418100e-06	1	false	DICPCG	1.594000e-02	7.584580e-04	3	true
1.6246        	smoothSolver	9.741770e-04	7.078770e-07	1	6.630720e-03	4.404460e-06	1	false	DICPCG	1.347920e-02	5.339540e-04	3	true
1.6247        	smoothSolver	9.757170e-04	7.076440e-07	1	6.632210e-03	4.402880e-06	1	false	DICPCG	1.583500e-02	5.688610e-04	3	true
1.6248        	smoothSolver	9.745430e-04	7.052200e-07	1	6.638700e-03	4.405030e-06	1	false	DICPCG	1.253530e-02	4.695320e-04	3	true
1.6249        	smoothSolver	9.739980e-04	7.028750e-07	1	6.632930e-03	4.392190e-06	1	false	DICPCG	1.356590e-02	4.868960e-04	3	true
1.625         	smoothSolver	9.735160e-04	7.017200e-07	1	6.624720e-03	4.382290e-06	1	false	DICPCG	1.369090e-02	5.478980e-04	3	true
1.6251        	smoothSolver	9.747010e-04	7.023520e-07	1	6.619750e-03	4.380500e-06	1	false	DICPCG	1.578180e-02	5.548640e-04	3	true
1.6252        	smoothSolver	9.759290e-04	7.009940e-07	1	6.609880e-03	4.357620e-06	1	false	DICPCG	1.243700e-02	5.297160e-04	3	true
1.6253        	smoothSolver	9.756470e-04	6.987070e-07	1	6.600550e-03	4.325690e-06	1	false	DICPCG	1.509570e-02	6.014480e-04	3	true
1.6254        	smoothSolver	9.773520e-04	6.979370e-07	1	6.595660e-03	4.312670e-06	1	false	DICPCG	1.276490e-02	4.960270e-04	3	true
1.6255        	smoothSolver	9.769060e-04	6.974170e-07	1	6.588020e-03	4.309310e-06	1	false	DICPCG	1.377040e-02	4.704970e-04	3	true
1.6256        	smoothSolver	9.758130e-04	6.955020e-07	1	6.585400e-03	4.298800e-06	1	false	DICPCG	1.158930e-02	3.996620e-04	3	true
1.6257        	smoothSolver	9.755000e-04	6.942220e-07	1	6.590580e-03	4.276510e-06	1	false	DICPCG	1.640110e-02	6.373970e-04	3	true
1.6258        	smoothSolver	9.741630e-04	6.925240e-07	1	6.583350e-03	4.254840e-06	1	false	DICPCG	1.380920e-02	5.235860e-04	4	true
1.6259        	smoothSolver	9.755190e-04	6.887240e-07	1	6.579910e-03	4.239110e-06	1	false	DICPCG	1.631940e-02	5.845310e-04	3	true
1.626         	smoothSolver	9.767630e-04	6.888250e-07	1	6.572660e-03	4.230500e-06	1	false	DICPCG	1.419190e-02	5.974550e-04	3	true
1.6261        	smoothSolver	9.769180e-04	6.870100e-07	1	6.574060e-03	4.215520e-06	1	false	DICPCG	1.820850e-02	7.078280e-04	3	true
1.6262        	smoothSolver	9.782960e-04	6.865240e-07	1	6.564890e-03	4.195790e-06	1	false	DICPCG	1.597640e-02	7.438230e-04	3	true
1.6263        	smoothSolver	9.765760e-04	6.850630e-07	1	6.564470e-03	4.197570e-06	1	false	DICPCG	1.455780e-02	6.168810e-04	3	true
1.6264        	smoothSolver	9.743630e-04	6.824990e-07	1	6.560450e-03	4.185030e-06	1	false	DICPCG	1.401910e-02	6.120820e-04	3	true
1.6265        	smoothSolver	9.747650e-04	6.810180e-07	1	6.563500e-03	4.172070e-06	1	false	DICPCG	1.702900e-02	6.931440e-04	3	true
1.6266        	smoothSolver	9.746540e-04	6.760590e-07	1	6.557690e-03	4.129780e-06	1	false	DICPCG	1.522380e-02	5.945300e-04	4	true
1.6267        	smoothSolver	9.744670e-04	6.758190e-07	1	6.552370e-03	4.145010e-06	1	false	DICPCG	1.765340e-02	8.160670e-04	3	true
1.6268        	smoothSolver	9.733740e-04	6.748680e-07	1	6.553370e-03	4.134860e-06	1	false	DICPCG	1.279900e-02	4.864490e-04	3	true
1.6269        	smoothSolver	9.726710e-04	6.756720e-07	1	6.560530e-03	4.139330e-06	1	false	DICPCG	1.492680e-02	6.972950e-04	3	true
1.627         	smoothSolver	9.697330e-04	6.718190e-07	1	6.563740e-03	4.136090e-06	1	false	DICPCG	1.547740e-02	6.485750e-04	3	true
1.6271        	smoothSolver	9.696730e-04	6.712220e-07	1	6.563250e-03	4.157890e-06	1	false	DICPCG	1.396990e-02	6.644690e-04	3	true
1.6272        	smoothSolver	9.707770e-04	6.719460e-07	1	6.564250e-03	4.164120e-06	1	false	DICPCG	1.379540e-02	4.780880e-04	3	true
1.6273        	smoothSolver	9.704300e-04	6.717830e-07	1	6.554250e-03	4.170520e-06	1	false	DICPCG	1.382820e-02	5.921430e-04	3	true
1.6274        	smoothSolver	9.697240e-04	6.704350e-07	1	6.549830e-03	4.170190e-06	1	false	DICPCG	1.296730e-02	6.053280e-04	4	true
1.6275        	smoothSolver	9.684000e-04	6.680650e-07	1	6.542940e-03	4.183460e-06	1	false	DICPCG	1.528100e-02	6.402480e-04	3	true
1.6276        	smoothSolver	9.701690e-04	6.689950e-07	1	6.540450e-03	4.189950e-06	1	false	DICPCG	1.429970e-02	5.670090e-04	3	true
1.6277        	smoothSolver	9.719050e-04	6.703980e-07	1	6.534790e-03	4.197850e-06	1	false	DICPCG	1.523090e-02	6.548340e-04	3	true
1.6278        	smoothSolver	9.713420e-04	6.705660e-07	1	6.531870e-03	4.206320e-06	1	false	DICPCG	1.455590e-02	7.046120e-04	3	true
1.6279        	smoothSolver	9.666050e-04	6.677370e-07	1	6.534130e-03	4.217660e-06	1	false	DICPCG	1.564800e-02	7.313810e-04	3	true
1.628         	smoothSolver	9.683050e-04	6.655970e-07	1	6.531040e-03	4.212300e-06	1	false	DICPCG	1.619320e-02	7.182220e-04	3	true
1.6281        	smoothSolver	9.700900e-04	6.653030e-07	1	6.528800e-03	4.219850e-06	1	false	DICPCG	1.501720e-02	6.101040e-04	3	true
1.6282        	smoothSolver	9.708560e-04	6.625330e-07	1	6.537850e-03	4.227650e-06	1	false	DICPCG	1.816940e-02	7.616230e-04	3	true
1.6283        	smoothSolver	9.725960e-04	6.622670e-07	1	6.544120e-03	4.233260e-06	1	false	DICPCG	1.635120e-02	6.084570e-04	3	true
1.6284        	smoothSolver	9.737980e-04	6.617320e-07	1	6.538240e-03	4.232570e-06	1	false	DICPCG	1.549470e-02	6.295280e-04	4	true
1.6285        	smoothSolver	9.700250e-04	6.579500e-07	1	6.535190e-03	4.233030e-06	1	false	DICPCG	1.314090e-02	4.361140e-04	3	true
1.6286        	smoothSolver	9.709000e-04	6.571830e-07	1	6.527800e-03	4.242830e-06	1	false	DICPCG	1.589360e-02	7.387910e-04	4	true
1.6287        	smoothSolver	9.714670e-04	6.589560e-07	1	6.543560e-03	4.514640e-06	1	false	DICPCG	1.756190e-02	7.123930e-04	3	true
1.6288        	smoothSolver	9.705690e-04	6.734170e-07	1	6.539280e-03	4.479170e-06	1	false	DICPCG	1.582740e-02	7.380050e-04	3	true
1.6289        	smoothSolver	9.713770e-04	6.739660e-07	1	6.556930e-03	4.488970e-06	1	false	DICPCG	1.838610e-02	7.715780e-04	4	true
1.629         	smoothSolver	9.700250e-04	6.714140e-07	1	6.555240e-03	4.485800e-06	1	false	DICPCG	1.347470e-02	5.291430e-04	4	true
1.6291        	smoothSolver	9.674090e-04	6.693780e-07	1	6.557510e-03	4.511540e-06	1	false	DICPCG	1.455720e-02	5.655400e-04	3	true
1.6292        	smoothSolver	9.675530e-04	6.673960e-07	1	6.561010e-03	4.498210e-06	1	false	DICPCG	1.384330e-02	5.867210e-04	3	true
1.6293        	smoothSolver	9.660330e-04	6.667810e-07	1	6.560360e-03	4.507500e-06	1	false	DICPCG	1.244850e-02	4.140130e-04	3	true
1.6294        	smoothSolver	9.656070e-04	6.679690e-07	1	6.566560e-03	4.671730e-06	1	false	DICPCG	1.553920e-02	7.071490e-04	3	true
1.6295        	smoothSolver	9.676670e-04	6.721710e-07	1	6.557950e-03	4.642550e-06	1	false	DICPCG	1.705140e-02	7.340250e-04	3	true
1.6296        	smoothSolver	9.662290e-04	6.706870e-07	1	6.556820e-03	4.642470e-06	1	false	DICPCG	1.420300e-02	7.063060e-04	3	true
1.6297        	smoothSolver	9.643340e-04	6.681930e-07	1	6.555960e-03	4.643950e-06	1	false	DICPCG	1.439690e-02	6.319560e-04	3	true
1.6298        	smoothSolver	9.630800e-04	6.675100e-07	1	6.554420e-03	4.644420e-06	1	false	DICPCG	1.455850e-02	6.864590e-04	3	true
1.6299        	smoothSolver	9.638060e-04	6.684690e-07	1	6.555090e-03	4.649040e-06	1	false	DICPCG	1.368140e-02	5.719310e-04	3	true
1.63          	smoothSolver	9.632930e-04	6.669120e-07	1	6.557920e-03	4.531680e-06	1	false	DICPCG	1.465550e-02	6.191940e-04	3	true
1.6301        	smoothSolver	9.600510e-04	6.640830e-07	1	6.555070e-03	4.512120e-06	1	false	DICPCG	1.569730e-02	6.508850e-04	3	true
1.6302        	smoothSolver	9.603770e-04	6.600990e-07	1	6.562160e-03	4.502500e-06	1	false	DICPCG	1.524270e-02	5.250590e-04	3	true
1.6303        	smoothSolver	9.620510e-04	6.613940e-07	1	6.561550e-03	4.480770e-06	1	false	DICPCG	1.352110e-02	4.479100e-04	3	true
1.6304        	smoothSolver	9.607150e-04	6.618580e-07	1	6.568900e-03	4.495070e-06	1	false	DICPCG	1.497300e-02	5.879010e-04	4	true
1.6305        	smoothSolver	9.620380e-04	6.631560e-07	1	6.582830e-03	4.497410e-06	1	false	DICPCG	1.848600e-02	8.331230e-04	4	true
1.6306        	smoothSolver	9.622590e-04	6.615380e-07	1	6.583070e-03	4.510220e-06	1	false	DICPCG	1.642000e-02	7.654950e-04	3	true
1.6307        	smoothSolver	9.628560e-04	6.595900e-07	1	6.585460e-03	4.531000e-06	1	false	DICPCG	1.561720e-02	6.218060e-04	3	true
1.6308        	smoothSolver	9.634490e-04	6.594260e-07	1	6.595030e-03	4.557300e-06	1	false	DICPCG	1.512760e-02	5.946480e-04	3	true
1.6309        	smoothSolver	9.636040e-04	6.599770e-07	1	6.598300e-03	4.556320e-06	1	false	DICPCG	1.407460e-02	5.269190e-04	4	true
1.631         	smoothSolver	9.615610e-04	6.586410e-07	1	6.602290e-03	4.561670e-06	1	false	DICPCG	1.616190e-02	5.957160e-04	4	true
1.6311        	smoothSolver	9.630890e-04	6.608590e-07	1	6.611430e-03	4.569720e-06	1	false	DICPCG	1.864210e-02	8.527340e-04	4	true
1.6312        	smoothSolver	9.629110e-04	6.650480e-07	1	6.625660e-03	4.803040e-06	1	false	DICPCG	1.440250e-02	5.320040e-04	3	true
1.6313        	smoothSolver	9.607340e-04	6.684510e-07	1	6.629240e-03	4.773320e-06	1	false	DICPCG	1.340500e-02	5.178960e-04	3	true
1.6314        	smoothSolver	9.590580e-04	6.697950e-07	1	6.629790e-03	4.771790e-06	1	false	DICPCG	1.523680e-02	5.577060e-04	3	true
1.6315        	smoothSolver	9.593260e-04	6.724400e-07	1	6.629960e-03	4.776870e-06	1	false	DICPCG	1.560910e-02	6.783810e-04	3	true
1.6316        	smoothSolver	9.598900e-04	6.721470e-07	1	6.630310e-03	4.779540e-06	1	false	DICPCG	1.323860e-02	4.868330e-04	3	true
1.6317        	smoothSolver	9.597550e-04	6.733320e-07	1	6.630250e-03	4.782740e-06	1	false	DICPCG	1.533950e-02	6.105960e-04	3	true
1.6318        	smoothSolver	9.591770e-04	6.729640e-07	1	6.627580e-03	4.784270e-06	1	false	DICPCG	1.436120e-02	6.144090e-04	3	true
1.6319        	smoothSolver	9.601490e-04	6.737320e-07	1	6.621620e-03	4.782810e-06	1	false	DICPCG	1.271240e-02	4.808290e-04	3	true
1.632         	smoothSolver	9.606800e-04	6.749550e-07	1	6.626240e-03	4.785950e-06	1	false	DICPCG	1.492440e-02	5.807360e-04	3	true
1.6321        	smoothSolver	9.605850e-04	6.754790e-07	1	6.629460e-03	4.781660e-06	1	false	DICPCG	1.328810e-02	5.144920e-04	4	true
1.6322        	smoothSolver	9.593510e-04	6.766860e-07	1	6.628230e-03	4.784490e-06	1	false	DICPCG	1.504330e-02	5.975490e-04	3	true
1.6323        	smoothSolver	9.573760e-04	6.773320e-07	1	6.629960e-03	4.795420e-06	1	false	DICPCG	1.646600e-02	7.033360e-04	3	true
1.6324        	smoothSolver	9.582560e-04	6.770690e-07	1	6.634330e-03	4.782560e-06	1	false	DICPCG	1.440970e-02	5.232170e-04	3	true
1.6325        	smoothSolver	9.576140e-04	6.753830e-07	1	6.640930e-03	4.758880e-06	1	false	DICPCG	1.575660e-02	6.506580e-04	3	true
1.6326        	smoothSolver	9.595570e-04	6.773150e-07	1	6.652200e-03	4.941700e-06	1	false	DICPCG	1.457430e-02	6.722850e-04	3	true
1.6327        	smoothSolver	9.588390e-04	6.659800e-07	1	6.647390e-03	4.834100e-06	1	false	DICPCG	1.282880e-02	4.793540e-04	3	true
1.6328        	smoothSolver	9.586960e-04	6.640980e-07	1	6.647750e-03	4.793310e-06	1	false	DICPCG	1.424570e-02	5.547760e-04	3	true
1.6329        	smoothSolver	9.592860e-04	6.629640e-07	1	6.645880e-03	4.760810e-06	1	false	DICPCG	1.434460e-02	5.132610e-04	3	true
1.633         	smoothSolver	9.581250e-04	6.607140e-07	1	6.653280e-03	4.727370e-06	1	false	DICPCG	1.524630e-02	5.505440e-04	3	true
1.6331        	smoothSolver	9.582490e-04	6.601040e-07	1	6.665190e-03	4.708540e-06	1	false	DICPCG	1.614110e-02	7.237150e-04	4	true
1.6332        	smoothSolver	9.621450e-04	6.596560e-07	1	6.670380e-03	4.685740e-06	1	false	DICPCG	1.572720e-02	6.702510e-04	3	true
1.6333        	smoothSolver	9.602110e-04	6.584520e-07	1	6.680210e-03	4.681930e-06	1	false	DICPCG	1.458390e-02	6.828100e-04	3	true
1.6334        	smoothSolver	9.600130e-04	6.579820e-07	1	6.689470e-03	4.674210e-06	1	false	DICPCG	1.703590e-02	6.628840e-04	3	true
1.6335        	smoothSolver	9.589310e-04	6.584560e-07	1	6.698060e-03	4.670820e-06	1	false	DICPCG	1.338910e-02	4.665830e-04	3	true
1.6336        	smoothSolver	9.575220e-04	6.566360e-07	1	6.704050e-03	4.665930e-06	1	false	DICPCG	1.420010e-02	6.071730e-04	3	true
1.6337        	smoothSolver	9.586400e-04	6.553550e-07	1	6.702280e-03	4.644680e-06	1	false	DICPCG	1.345640e-02	6.169760e-04	3	true
1.6338        	smoothSolver	9.576260e-04	6.530850e-07	1	6.707550e-03	4.667780e-06	1	false	DICPCG	1.629430e-02	7.369160e-04	3	true
1.6339        	smoothSolver	9.574780e-04	6.520580e-07	1	6.710630e-03	4.660190e-06	1	false	DICPCG	1.507760e-02	6.864330e-04	3	true
1.634         	smoothSolver	9.570830e-04	6.505150e-07	1	6.714050e-03	4.815430e-06	1	false	DICPCG	1.518980e-02	5.433150e-04	3	true
1.6341        	smoothSolver	9.557900e-04	6.497570e-07	1	6.718100e-03	4.784680e-06	1	false	DICPCG	1.471500e-02	6.289980e-04	3	true
1.6342        	smoothSolver	9.564370e-04	6.497360e-07	1	6.715660e-03	4.742210e-06	1	false	DICPCG	1.304950e-02	5.185570e-04	3	true
1.6343        	smoothSolver	9.567020e-04	6.515230e-07	1	6.717640e-03	4.718100e-06	1	false	DICPCG	1.647460e-02	5.464680e-04	3	true
1.6344        	smoothSolver	9.572620e-04	6.520010e-07	1	6.722850e-03	4.690530e-06	1	false	DICPCG	1.974470e-02	7.466290e-04	4	true
1.6345        	smoothSolver	9.594190e-04	6.506520e-07	1	6.716040e-03	4.635450e-06	1	false	DICPCG	1.588030e-02	5.716310e-04	3	true
1.6346        	smoothSolver	9.623790e-04	6.512520e-07	1	6.716300e-03	4.592610e-06	1	false	DICPCG	1.193310e-02	4.822410e-04	3	true
1.6347        	smoothSolver	9.628460e-04	6.521110e-07	1	6.715830e-03	4.572970e-06	1	false	DICPCG	1.417030e-02	5.776910e-04	3	true
1.6348        	smoothSolver	9.605710e-04	6.505220e-07	1	6.718610e-03	4.541050e-06	1	false	DICPCG	1.348030e-02	4.798880e-04	3	true
1.6349        	smoothSolver	9.605920e-04	6.545240e-07	1	6.743920e-03	4.726440e-06	1	false	DICPCG	1.509180e-02	5.920380e-04	3	true
1.635         	smoothSolver	9.624740e-04	6.711520e-07	1	6.746080e-03	4.621590e-06	1	false	DICPCG	1.495250e-02	6.547180e-04	3	true
1.6351        	smoothSolver	9.638330e-04	6.736040e-07	1	6.748100e-03	4.570940e-06	1	false	DICPCG	1.630880e-02	8.014750e-04	3	true
1.6352        	smoothSolver	9.634770e-04	6.686980e-07	1	6.731480e-03	4.409860e-06	1	false	DICPCG	1.828940e-02	7.242250e-04	3	true
1.6353        	smoothSolver	9.622100e-04	6.565540e-07	1	6.766840e-03	4.604780e-06	1	false	DICPCG	1.898500e-02	8.529440e-04	3	true
1.6354        	smoothSolver	9.654750e-04	6.732890e-07	1	6.766540e-03	4.565710e-06	1	false	DICPCG	1.762150e-02	6.884980e-04	4	true
1.6355        	smoothSolver	9.620670e-04	6.674870e-07	1	6.759940e-03	4.416900e-06	1	false	DICPCG	1.835780e-02	6.561380e-04	4	true
1.6356        	smoothSolver	9.595370e-04	6.534890e-07	1	6.788570e-03	4.607080e-06	1	false	DICPCG	1.680500e-02	7.725340e-04	3	true
1.6357        	smoothSolver	9.603920e-04	6.657330e-07	1	6.774110e-03	4.432280e-06	1	false	DICPCG	1.719120e-02	7.093440e-04	3	true
1.6358        	smoothSolver	9.607600e-04	6.498570e-07	1	6.773000e-03	4.380740e-06	1	false	DICPCG	1.099200e-02	4.326870e-04	3	true
1.6359        	smoothSolver	9.598120e-04	6.519090e-07	1	6.800650e-03	4.634000e-06	1	false	DICPCG	1.557890e-02	6.361360e-04	3	true
1.636         	smoothSolver	9.611770e-04	6.654740e-07	1	6.787960e-03	4.437150e-06	1	false	DICPCG	1.663310e-02	7.556630e-04	4	true
1.6361        	smoothSolver	9.597700e-04	6.487630e-07	1	6.785360e-03	4.396200e-06	1	false	DICPCG	1.222170e-02	5.671340e-04	3	true
1.6362        	smoothSolver	9.586380e-04	6.476920e-07	1	6.796700e-03	4.420820e-06	1	false	DICPCG	1.636770e-02	6.846880e-04	3	true
1.6363        	smoothSolver	9.589610e-04	6.471190e-07	1	6.792070e-03	4.402370e-06	1	false	DICPCG	1.383010e-02	6.642330e-04	3	true
1.6364        	smoothSolver	9.560400e-04	6.472700e-07	1	6.788100e-03	4.396910e-06	1	false	DICPCG	1.365630e-02	4.836610e-04	3	true
1.6365        	smoothSolver	9.565530e-04	6.474890e-07	1	6.790350e-03	4.388800e-06	1	false	DICPCG	1.428080e-02	5.952540e-04	3	true
1.6366        	smoothSolver	9.592990e-04	6.544980e-07	1	6.805050e-03	4.704660e-06	1	false	DICPCG	1.843080e-02	8.655440e-04	3	true
1.6367        	smoothSolver	9.590490e-04	6.641680e-07	1	6.801870e-03	4.669420e-06	1	false	DICPCG	1.300590e-02	4.347010e-04	3	true
1.6368        	smoothSolver	9.596200e-04	6.651940e-07	1	6.792160e-03	4.653770e-06	1	false	DICPCG	1.390530e-02	4.642800e-04	3	true
1.6369        	smoothSolver	9.601860e-04	6.657550e-07	1	6.782760e-03	4.633070e-06	1	false	DICPCG	1.333470e-02	5.298060e-04	3	true
1.637         	smoothSolver	9.587370e-04	6.641430e-07	1	6.766470e-03	4.485780e-06	1	false	DICPCG	1.513210e-02	6.268870e-04	3	true
1.6371        	smoothSolver	9.590550e-04	6.625440e-07	1	6.778120e-03	4.694400e-06	1	false	DICPCG	1.298020e-02	5.156430e-04	3	true
1.6372        	smoothSolver	9.606990e-04	6.687370e-07	1	6.763240e-03	4.496750e-06	1	false	DICPCG	1.657600e-02	7.892960e-04	3	true
1.6373        	smoothSolver	9.620250e-04	6.685040e-07	1	6.793480e-03	4.874090e-06	1	false	DICPCG	1.854130e-02	8.939750e-04	3	true
1.6374        	smoothSolver	9.643780e-04	6.594880e-07	1	6.789960e-03	4.831290e-06	1	false	DICPCG	1.578400e-02	6.798040e-04	3	true
1.6375        	smoothSolver	9.650710e-04	6.580110e-07	1	6.799650e-03	4.782250e-06	1	false	DICPCG	1.643340e-02	6.454420e-04	4	true
1.6376        	smoothSolver	9.667340e-04	6.595390e-07	1	6.800880e-03	4.723460e-06	1	false	DICPCG	1.467460e-02	6.876700e-04	3	true
1.6377        	smoothSolver	9.679580e-04	6.608210e-07	1	6.802250e-03	4.679480e-06	1	false	DICPCG	1.572890e-02	6.303100e-04	5	true
1.6378        	smoothSolver	9.651500e-04	6.575130e-07	1	6.806950e-03	4.683010e-06	1	false	DICPCG	1.543300e-02	6.525030e-04	3	true
1.6379        	smoothSolver	9.624420e-04	6.583140e-07	1	6.809810e-03	4.667270e-06	1	false	DICPCG	1.324470e-02	4.388420e-04	3	true
1.638         	smoothSolver	9.620790e-04	6.582190e-07	1	6.806520e-03	4.651180e-06	1	false	DICPCG	1.344380e-02	5.432380e-04	3	true
1.6381        	smoothSolver	9.616080e-04	6.588150e-07	1	6.806650e-03	4.660770e-06	1	false	DICPCG	1.481900e-02	6.759020e-04	3	true
1.6382        	smoothSolver	9.649410e-04	6.586400e-07	1	6.806050e-03	4.681040e-06	1	false	DICPCG	1.375420e-02	5.074640e-04	3	true
1.6383        	smoothSolver	9.642780e-04	6.590510e-07	1	6.812800e-03	4.681420e-06	1	false	DICPCG	1.668610e-02	6.636500e-04	4	true
1.6384        	smoothSolver	9.662300e-04	6.605700e-07	1	6.797340e-03	4.702140e-06	1	false	DICPCG	1.530290e-02	6.176420e-04	3	true
1.6385        	smoothSolver	9.663390e-04	6.602530e-07	1	6.794840e-03	4.724580e-06	1	false	DICPCG	1.357950e-02	5.095720e-04	3	true
1.6386        	smoothSolver	9.639980e-04	6.579250e-07	1	6.791610e-03	4.746710e-06	1	false	DICPCG	1.457620e-02	6.111100e-04	3	true
1.6387        	smoothSolver	9.641570e-04	6.583860e-07	1	6.785570e-03	4.797700e-06	1	false	DICPCG	1.575730e-02	5.419040e-04	3	true
1.6388        	smoothSolver	9.656140e-04	6.596780e-07	1	6.774550e-03	4.808270e-06	1	false	DICPCG	1.430960e-02	7.110340e-04	3	true
1.6389        	smoothSolver	9.656300e-04	6.605570e-07	1	6.760760e-03	4.825380e-06	1	false	DICPCG	1.279280e-02	5.151710e-04	3	true
1.639         	smoothSolver	9.653560e-04	6.617340e-07	1	6.745710e-03	4.850520e-06	1	false	DICPCG	1.435970e-02	5.219830e-04	3	true
1.6391        	smoothSolver	9.659990e-04	6.638050e-07	1	6.731500e-03	4.870970e-06	1	false	DICPCG	1.469980e-02	6.040750e-04	3	true
1.6392        	smoothSolver	9.643740e-04	6.650240e-07	1	6.722510e-03	4.893330e-06	1	false	DICPCG	1.245240e-02	4.049030e-04	3	true
1.6393        	smoothSolver	9.640900e-04	6.659190e-07	1	6.714260e-03	4.899170e-06	1	false	DICPCG	1.047440e-02	3.787000e-04	3	true
1.6394        	smoothSolver	9.651980e-04	6.669760e-07	1	6.706800e-03	4.913910e-06	1	false	DICPCG	1.229140e-02	4.467330e-04	3	true
1.6395        	smoothSolver	9.664420e-04	6.681940e-07	1	6.700320e-03	4.983200e-06	1	false	DICPCG	1.408310e-02	5.440670e-04	3	true
1.6396        	smoothSolver	9.678270e-04	6.719480e-07	1	6.697610e-03	4.953020e-06	1	false	DICPCG	1.523010e-02	6.971300e-04	3	true
